"Time (s)","Magnetic field x (µT)","Magnetic field y (µT)","Magnetic field z (µT)"
3.011839831E1,2.928750038E1,2.006250143E0,-2.889375114E1
3.013839351E1,2.998125076E1,3.412500143E0,-2.771250153E1
3.015839710E1,3.037500191E1,4.068750381E0,-2.741250038E1
3.017839602E1,3.071250153E1,5.831250191E0,-2.694375038E1
3.019839118E1,3.071250153E1,6.562500477E0,-2.675625038E1
3.021839350E1,3.073125076E1,7.481250286E0,-2.645625114E1
3.023839289E1,3.103125191E1,8.325000763E0,-2.536875153E1
3.025838826E1,3.127500153E1,1.035000038E1,-2.538750076E1
3.027839192E1,3.020625114E1,1.115625000E1,-2.439375114E1
3.029839066E1,2.986875153E1,1.235625076E1,-2.512500191E1
3.031838469E1,2.911875153E1,1.398750019E1,-2.525625038E1
3.033838832E1,2.806875038E1,1.451250076E1,-2.525625038E1
3.035838738E1,2.801250076E1,1.773750114E1,-2.349375153E1
3.037839385E1,2.769375038E1,1.912500000E1,-2.131875038E1
3.039839492E1,2.816250038E1,1.903125000E1,-2.040000153E1
3.041839047E1,2.776875114E1,1.848750114E1,-2.079375076E1
3.043839529E1,2.722500038E1,1.837500000E1,-2.240625000E1
3.045839524E1,2.655000114E1,1.824375153E1,-2.321250153E1
3.047839046E1,2.615625191E1,1.760625076E1,-2.360625076E1
3.049839392E1,2.653125191E1,1.723125076E1,-2.368125153E1
3.051839176E1,2.731875038E1,1.413750076E1,-2.293125153E1
3.053839844E1,2.816250038E1,1.222500038E1,-2.351250076E1
3.055839844E1,2.763750076E1,9.806250572E0,-2.508750153E1
3.057839491E1,2.660625076E1,6.562500477E0,-2.565000153E1
3.059839948E1,2.546250153E1,4.237500191E0,-2.581875038E1
3.061839807E1,2.715000153E1,1.706250072E0,-2.538750076E1
3.063839381E1,2.814375114E1,7.125000358E-1,-2.315625000E1
3.065839736E1,2.956875038E1,1.518750072E0,-2.073750114E1
3.067839611E1,2.887500191E1,1.668750048E0,-2.043750000E1
3.069839126E1,2.836875153E1,1.875000075E-2,-2.062500000E1
3.071839398E1,2.690625191E1,-6.750000119E-1,-2.191875076E1
3.073839278E1,2.591250038E1,-5.250000358E-1,-2.503125191E1
3.075838807E1,2.413125038E1,-1.125000000E0,-2.503125191E1
3.077839129E1,2.291250038E1,-9.750000238E-1,-2.655000114E1
3.079839032E1,2.225625038E1,-6.187500358E-1,-2.696250153E1
3.081839584E1,2.088750076E1,-9.375000596E-1,-2.726250076E1
3.083839701E1,2.081250000E1,-9.375000000E-2,-2.737500191E1
3.085839386E1,1.998750114E1,7.875000238E-1,-2.880000114E1
3.087839825E1,1.863750076E1,1.218750000E0,-2.850000191E1
3.089839796E1,1.848750114E1,2.775000095E0,-2.902500153E1
3.091839219E1,1.816875076E1,4.875000000E0,-2.986875153E1
3.093839584E1,1.950000000E1,4.725000381E0,-2.855625153E1
3.095839491E1,2.036250114E1,5.212500095E0,-2.724375153E1
3.097838997E1,1.970625114E1,5.193750381E0,-2.816250038E1
3.099839344E1,2.008125114E1,4.912500381E0,-2.836875153E1
3.101839125E1,1.996875000E1,5.118750095E0,-2.724375153E1
3.103839756E1,2.116875076E1,6.150000095E0,-2.705625153E1
3.105839872E1,2.143125153E1,6.075000286E0,-2.686875153E1
3.107839549E1,2.135625076E1,5.793750286E0,-2.735625076E1
3.109839969E1,2.135625076E1,5.681250095E0,-2.765625191E1
3.111839807E1,2.056875038E1,4.743750095E0,-2.805000114E1
3.113839353E1,1.968750000E1,4.725000381E0,-2.844375038E1
3.115839714E1,1.863750076E1,4.237500191E0,-2.934375191E1
3.117839607E1,1.839375114E1,2.475000143E0,-3.003750038E1
3.119839149E1,1.899375153E1,2.775000095E0,-2.983125114E1
3.121839402E1,1.929375076E1,3.337500095E0,-2.973750114E1
3.123839306E1,2.017500114E1,3.825000048E0,-2.923125076E1
3.125838798E1,2.116875076E1,5.043750286E0,-2.855625153E1
3.127839147E1,2.139375114E1,5.868750095E0,-2.876250076E1
3.129839068E1,2.253750038E1,6.468750477E0,-2.686875153E1
3.131839693E1,2.379375076E1,7.050000191E0,-2.585625076E1
3.133839783E1,2.499375153E1,9.375000000E0,-2.469375038E1
3.135839408E1,2.516250038E1,9.937500000E0,-2.298750114E1
3.137839833E1,2.518125153E1,1.123125076E1,-2.250000000E1
3.139839759E1,2.461875153E1,1.186875057E1,-2.270625114E1
3.141839318E1,2.323125076E1,1.376250076E1,-2.415000153E1
3.143839695E1,2.100000000E1,1.663125038E1,-2.551875114E1
3.145839552E1,1.876875114E1,1.760625076E1,-2.452500153E1
3.147840166E1,1.839375114E1,1.869375038E1,-2.403750038E1
3.149840227E1,1.897500038E1,1.890000153E1,-2.373750114E1
3.151839849E1,1.861875153E1,1.878750038E1,-2.503125191E1
3.153839148E1,1.803750038E1,1.878750038E1,-2.533125114E1
3.155839217E1,1.728750038E1,1.893750000E1,-2.686875153E1
3.157839000E1,1.777500153E1,1.876875114E1,-2.685000038E1
3.159839553E1,2.015625000E1,1.670625114E1,-2.641875076E1
3.161839601E1,2.088750076E1,1.488750076E1,-2.688750076E1
3.163839220E1,2.206875038E1,1.361250019E1,-2.868750191E1
3.165839657E1,2.233125114E1,1.233750057E1,-2.876250076E1
3.167839581E1,2.497500038E1,9.543750763E0,-2.801250076E1
3.169839153E1,2.647500038E1,8.868750572E0,-2.608125114E1
3.171839505E1,2.893125153E1,8.381250381E0,-2.345625114E1
3.173839364E1,2.904375076E1,8.381250381E0,-2.396250153E1
3.175838840E1,2.863125038E1,8.006250381E0,-2.386875153E1
3.177839194E1,2.844375038E1,7.256250381E0,-2.445000076E1
3.179839056E1,2.786250114E1,6.787500381E0,-2.505000114E1
3.181838541E1,2.720625114E1,6.281250477E0,-2.724375153E1
3.183838903E1,2.664375114E1,6.375000477E0,-2.816250038E1
3.185839025E1,2.550000191E1,6.150000095E0,-2.926875114E1
3.187839624E1,2.563125038E1,6.881250381E0,-2.977500153E1
3.189839516E1,2.456250191E1,6.768750191E0,-3.007500076E1
3.191839021E1,2.439375114E1,7.125000477E0,-3.058125114E1
3.193839390E1,2.377500153E1,9.131250381E0,-3.133125114E1
3.195839213E1,2.291250038E1,9.675000191E0,-3.114375114E1
3.197838659E1,2.280000114E1,1.031250000E1,-2.994375038E1
3.199838988E1,2.514375114E1,1.074375057E1,-2.953125191E1
3.201838800E1,2.368125153E1,9.693750381E0,-3.073125076E1
3.203839409E1,2.321250153E1,9.862500191E0,-3.183750153E1
3.205839952E1,2.437500191E1,9.618750572E0,-3.133125114E1
3.207839511E1,2.660625076E1,7.275000095E0,-2.928750038E1
3.209839897E1,2.814375114E1,7.518750191E0,-2.838750076E1
3.211839686E1,2.913750076E1,9.093750000E0,-2.718750191E1
3.213839228E1,2.911875153E1,8.550000191E0,-2.718750191E1
3.215839624E1,2.823750114E1,7.331250191E0,-2.827500153E1
3.217839538E1,2.769375038E1,8.043750763E0,-2.919375038E1
3.219838926E1,2.651250076E1,6.712500095E0,-3.018750191E1
3.221839121E1,2.574375153E1,6.525000095E0,-3.088125038E1
3.223838941E1,2.471250153E1,7.312500477E0,-3.210000229E1
3.225839500E1,2.535000038E1,8.250000000E0,-3.292500305E1
3.227839939E1,2.503125191E1,8.606250763E0,-3.121875191E1
3.229839503E1,2.533125114E1,9.262500763E0,-3.091875076E1
3.231838779E1,2.593125153E1,1.085625076E1,-3.033750153E1
3.233839060E1,2.641875076E1,1.243125057E1,-2.814375114E1
3.235838880E1,2.700000191E1,1.318125057E1,-2.726250076E1
3.237839463E1,2.705625153E1,1.366875076E1,-2.445000076E1
3.239839511E1,2.596875191E1,1.464375019E1,-2.326875114E1
3.241839033E1,2.649375153E1,1.760625076E1,-2.570625114E1
3.243839518E1,2.550000191E1,1.822500038E1,-2.431875038E1
3.245839470E1,2.482500076E1,2.058750153E1,-2.645625114E1
3.247839000E1,2.343750000E1,2.203125000E1,-2.386875153E1
3.249839365E1,2.242500114E1,2.321250153E1,-2.450625038E1
3.251839167E1,2.154375076E1,2.383125114E1,-2.441250038E1
3.253839830E1,2.178750038E1,2.521875191E1,-2.443125153E1
3.255839842E1,2.236875153E1,2.523750114E1,-2.463750076E1
3.257839555E1,2.186250114E1,2.430000114E1,-2.480625153E1
3.259840017E1,2.210625076E1,2.521875191E1,-2.553750038E1
3.261839836E1,2.227500153E1,2.431875038E1,-2.521875191E1
3.263839412E1,2.353125000E1,2.341875076E1,-2.580000114E1
3.265839775E1,2.585625076E1,2.227500153E1,-2.638125038E1
3.267839617E1,2.705625153E1,1.908750153E1,-2.713125038E1
3.269839127E1,2.681250191E1,1.741875076E1,-2.701875114E1
3.271839374E1,2.769375038E1,1.539375019E1,-2.930625153E1
3.273839262E1,2.898750114E1,1.303125095E1,-2.885625076E1
3.275838760E1,3.255000305E1,1.111875057E1,-2.499375153E1
3.277839099E1,3.425625229E1,1.108125019E1,-2.308125114E1
3.279838990E1,3.405000305E1,1.061250019E1,-2.268750000E1
3.281838420E1,3.423750305E1,1.016250038E1,-2.326875114E1
3.283838800E1,3.360000229E1,9.487500191E0,-2.568750191E1
3.285838719E1,3.292500305E1,8.906250000E0,-2.698125076E1
3.287839364E1,3.176250076E1,7.875000477E0,-2.797500038E1
3.289839472E1,3.073125076E1,7.556250095E0,-3.028125191E1
3.291839028E1,2.986875153E1,7.350000381E0,-3.099375153E1
3.293839536E1,2.846250153E1,8.137500763E0,-3.281250000E1
3.295839483E1,2.788125038E1,8.493750572E0,-3.251250076E1
3.297839047E1,2.713125038E1,8.831250191E0,-3.343125153E1
3.299839452E1,2.626875114E1,9.468750000E0,-3.324375153E1
3.301839214E1,2.536875153E1,1.164375019E1,-3.408750153E1
3.303839877E1,2.454375076E1,1.346250057E1,-3.410625076E1
3.305839952E1,2.458125114E1,1.374375057E1,-3.200625229E1
3.307839554E1,2.602500153E1,1.378125095E1,-3.058125114E1
3.309840001E1,2.617500114E1,1.331250095E1,-3.320625305E1
3.311839809E1,2.585625076E1,1.286250019E1,-3.298125076E1
3.313839378E1,2.782500076E1,1.355625057E1,-3.268125153E1
3.315839766E1,2.874375153E1,1.321875095E1,-3.108750153E1
3.317839627E1,3.013125038E1,1.177500057E1,-2.953125191E1
3.319839151E1,3.054375076E1,1.160625076E1,-3.043125153E1
3.321839398E1,2.930625153E1,1.175625038E1,-3.146250153E1
3.323839304E1,2.780625153E1,1.216875076E1,-3.318750000E1
3.325838809E1,2.664375114E1,1.186875057E1,-3.408750153E1
3.327839139E1,2.632500076E1,1.066875076E1,-3.416250229E1
3.329839018E1,2.632500076E1,1.038750076E1,-3.446250153E1
3.331838451E1,2.722500038E1,1.029375076E1,-3.526875305E1
3.333838843E1,2.797500038E1,1.070625019E1,-3.386250305E1
3.335838781E1,2.748750114E1,1.123125076E1,-3.346875000E1
3.337839418E1,2.771250153E1,1.252500057E1,-3.328125000E1
3.339839554E1,2.810625076E1,1.447500038E1,-3.159375191E1
3.341839108E1,2.934375191E1,1.507500076E1,-2.968125153E1
3.343839561E1,3.082500076E1,1.741875076E1,-2.761875153E1
3.345839534E1,3.148125076E1,1.725000000E1,-2.660625076E1
3.347839047E1,3.148125076E1,1.771875000E1,-2.591250038E1
3.349839403E1,2.941875076E1,1.931250000E1,-2.784375191E1
3.351839191E1,2.878125191E1,2.011875153E1,-2.926875114E1
3.353839856E1,2.610000038E1,2.216250038E1,-2.870625114E1
3.355839892E1,2.536875153E1,2.463750076E1,-2.812500191E1
3.357839548E1,2.362500000E1,2.709375191E1,-2.606250191E1
3.359839975E1,2.332500076E1,2.782500076E1,-2.476875114E1
3.361839808E1,2.495625114E1,2.898750114E1,-2.276250076E1
3.363839377E1,2.518125153E1,2.842500114E1,-2.446875191E1
3.365839779E1,2.349375153E1,2.690625191E1,-2.495625114E1
3.367839640E1,2.403750038E1,2.718750191E1,-2.686875153E1
3.369839180E1,2.411250114E1,2.655000114E1,-2.675625038E1
3.371839402E1,2.574375153E1,2.521875191E1,-2.662500191E1
3.373839332E1,2.833125114E1,2.360625076E1,-2.679375076E1
3.375838796E1,2.808750153E1,2.011875153E1,-2.795625114E1
3.377839143E1,2.769375038E1,1.833750153E1,-3.054375076E1
3.379839054E1,2.683125114E1,1.573125076E1,-3.352500153E1
3.381839672E1,2.803125191E1,1.308750057E1,-3.348750305E1
3.383839780E1,3.150000191E1,1.117500019E1,-2.992500114E1
3.385839442E1,3.322500229E1,1.121250057E1,-2.861250114E1
3.387839890E1,3.414375305E1,1.151250076E1,-2.630625153E1
3.389839799E1,3.425625229E1,1.188750076E1,-2.632500076E1
3.391839286E1,3.382500076E1,1.123125076E1,-2.902500153E1
3.393839684E1,3.275625229E1,1.083750057E1,-3.013125038E1
3.395839531E1,3.090000153E1,9.318750381E0,-3.131250191E1
3.397839030E1,3.005625153E1,9.375000000E0,-3.273750305E1
3.399839388E1,2.883750153E1,1.016250038E1,-3.395625305E1
3.401839219E1,2.799375153E1,1.051875019E1,-3.476250076E1
3.403839855E1,2.666250038E1,1.102500057E1,-3.558750153E1
3.405839932E1,2.471250153E1,1.125000000E1,-3.609375000E1
3.407839544E1,2.405625153E1,1.151250076E1,-3.639375305E1
3.409839984E1,2.353125000E1,1.370625019E1,-3.703125000E1
3.411839899E1,2.287500000E1,1.479375076E1,-3.675000000E1
3.413839412E1,2.480625153E1,1.511250019E1,-3.543750000E1
3.415839753E1,2.585625076E1,1.496250057E1,-3.472500229E1
3.417839590E1,2.403750038E1,1.528125095E1,-3.573750305E1
3.419839098E1,2.452500153E1,1.492500019E1,-3.583125305E1
3.421839404E1,2.617500114E1,1.580625057E1,-3.463125229E1
3.423839291E1,2.705625153E1,1.610625076E1,-3.423750305E1
3.425838786E1,2.718750191E1,1.500000095E1,-3.301875305E1
3.427839144E1,2.679375076E1,1.509375095E1,-3.301875305E1
3.429839028E1,2.604375076E1,1.496250057E1,-3.423750305E1
3.431838548E1,2.441250038E1,1.447500038E1,-3.562500000E1
3.433838901E1,2.345625114E1,1.481250095E1,-3.613125229E1
3.435838774E1,2.195625114E1,1.293750095E1,-3.671250153E1
3.437839415E1,2.227500153E1,1.237500095E1,-3.821250153E1
3.439839501E1,2.208750153E1,1.265625095E1,-3.843750000E1
3.441838989E1,2.206875038E1,1.237500095E1,-3.811875153E1
3.443839322E1,2.225625038E1,1.256250095E1,-3.731250000E1
3.445839173E1,2.238750076E1,1.340625095E1,-3.783750153E1
3.447838657E1,2.139375114E1,1.411875057E1,-3.684375000E1
3.449838998E1,2.229375076E1,1.468125057E1,-3.705000305E1
3.451838819E1,2.405625153E1,1.721250153E1,-3.457500076E1
3.453839441E1,2.476875114E1,1.835625076E1,-3.408750153E1
3.455839523E1,2.501250076E1,1.845000076E1,-3.256875229E1
3.457839162E1,2.491875076E1,1.918125153E1,-3.127500153E1
3.459839595E1,2.536875153E1,2.066250038E1,-3.230625153E1
3.461839746E1,2.388750076E1,2.173125076E1,-3.071250153E1
3.463839239E1,2.298750114E1,2.401875114E1,-3.105000114E1
3.465839527E1,2.066250038E1,2.572500038E1,-2.986875153E1
3.467839380E1,1.921875000E1,2.679375076E1,-2.988750076E1
3.469839130E1,1.828125000E1,2.887500191E1,-2.941875076E1
3.471839703E1,1.886250114E1,2.880000114E1,-2.930625153E1
3.473839514E1,1.798125076E1,2.776875114E1,-2.970000076E1
3.475838801E1,1.740000153E1,2.765625191E1,-3.031875038E1
3.477838996E1,1.719375038E1,2.683125114E1,-3.110625076E1
3.479838901E1,1.895625114E1,2.576250076E1,-3.208125305E1
3.481839544E1,2.085000038E1,2.368125153E1,-3.185625076E1
3.483839531E1,2.120625114E1,2.186250114E1,-3.223125076E1
3.485839076E1,2.066250038E1,1.816875076E1,-3.388125229E1
3.487839435E1,2.094375038E1,1.631250000E1,-3.545625305E1
3.489839481E1,2.328750038E1,1.417500019E1,-3.412500000E1
3.491839017E1,2.726250076E1,1.372500038E1,-2.988750076E1
3.493839461E1,2.842500114E1,1.432500076E1,-2.838750076E1
3.495839427E1,2.814375114E1,1.524375057E1,-2.758125114E1
3.497838966E1,2.786250114E1,1.503750038E1,-2.848125076E1
3.499839367E1,2.673750114E1,1.509375095E1,-3.030000114E1
3.501839166E1,2.566875076E1,1.443750095E1,-3.099375153E1
3.503839827E1,2.409375191E1,1.336875057E1,-3.208125305E1
3.505839963E1,2.296875000E1,1.380000019E1,-3.301875305E1
3.507839582E1,2.182500076E1,1.385625076E1,-3.412500000E1
3.509840014E1,2.004375076E1,1.363125038E1,-3.371250153E1
3.511839838E1,1.940625000E1,1.471875095E1,-3.423750305E1
3.513839356E1,1.865625000E1,1.543125057E1,-3.465000153E1
3.515839735E1,1.738125038E1,1.522500038E1,-3.474375153E1
3.517839630E1,1.633125114E1,1.593750095E1,-3.485625076E1
3.519839122E1,1.492500019E1,1.839375114E1,-3.440625000E1
3.521839344E1,1.672500038E1,1.861875153E1,-3.238125229E1
3.523839237E1,1.743750000E1,1.899375153E1,-3.268125153E1
3.525838736E1,1.663125038E1,1.843125153E1,-3.279375076E1
3.527839108E1,1.653750038E1,1.816875076E1,-3.247500229E1
3.529839041E1,1.818750000E1,1.856250000E1,-3.208125305E1
3.531839572E1,1.933125114E1,1.886250114E1,-3.127500153E1
3.533839681E1,1.978125000E1,1.788750076E1,-3.016875076E1
3.535839333E1,1.989375114E1,1.777500153E1,-3.106875038E1
3.537839773E1,1.903125000E1,1.766250038E1,-3.155625153E1
3.539839706E1,1.813125038E1,1.719375038E1,-3.146250153E1
3.541839152E1,1.648125076E1,1.593750095E1,-3.324375153E1
3.543839572E1,1.648125076E1,1.603125000E1,-3.335625076E1
3.545839490E1,1.685625076E1,1.419375038E1,-3.382500076E1
3.547838985E1,1.753125000E1,1.449375057E1,-3.403125000E1
3.549839380E1,1.880625153E1,1.462500095E1,-3.363750076E1
3.551839125E1,1.888125038E1,1.526250076E1,-3.232500076E1
3.553839770E1,1.938750076E1,1.621875000E1,-3.153750038E1
3.555839798E1,1.996875000E1,1.723125076E1,-3.075000191E1
3.557839519E1,2.073750114E1,1.790625000E1,-2.945625114E1
3.559839975E1,2.184375000E1,1.968750000E1,-2.857500076E1
3.561839812E1,2.146875000E1,2.058750153E1,-2.818125153E1
3.563839404E1,2.047500038E1,2.103750038E1,-2.748750114E1
3.565839722E1,1.974375153E1,2.212500000E1,-2.831250191E1
3.567839574E1,1.801875114E1,2.326875114E1,-2.833125114E1
3.569839106E1,1.648125076E1,2.452500153E1,-2.795625114E1
3.571839370E1,1.445625019E1,2.705625153E1,-2.638125038E1
3.573839226E1,1.342500019E1,2.887500191E1,-2.540625191E1
3.575838722E1,1.366875076E1,2.833125114E1,-2.428125191E1
3.577839113E1,1.410000038E1,2.870625114E1,-2.550000191E1
3.579839033E1,1.293750095E1,2.848125076E1,-2.651250076E1
3.581839581E1,1.192500019E1,2.746875191E1,-2.598750114E1
3.583839712E1,1.305000019E1,2.793750191E1,-2.730000114E1
3.585839369E1,1.466250038E1,2.651250076E1,-2.758125114E1
3.587839825E1,1.610625076E1,2.478750038E1,-2.805000114E1
3.589839774E1,1.638750076E1,2.360625076E1,-2.923125076E1
3.591839173E1,1.678125000E1,2.203125000E1,-3.133125114E1
3.593839571E1,1.740000153E1,1.882500076E1,-3.168750191E1
3.595839442E1,1.968750000E1,1.786875153E1,-3.065625191E1
3.597838937E1,2.491875076E1,1.773750114E1,-2.904375076E1
3.599839315E1,2.632500076E1,1.805625153E1,-2.632500076E1
3.601839089E1,2.718750191E1,1.854375076E1,-2.501250076E1
3.603839737E1,2.758125114E1,1.845000076E1,-2.561250114E1
3.605839844E1,2.709375191E1,1.696875000E1,-2.681250191E1
3.607839518E1,2.538750076E1,1.710000038E1,-2.863125038E1
3.609839965E1,2.510625076E1,1.681875038E1,-2.983125114E1
3.611839791E1,2.345625114E1,1.593750095E1,-3.071250153E1
3.613839358E1,2.248125076E1,1.627500153E1,-3.123750114E1
3.615839721E1,2.113125038E1,1.642500114E1,-3.123750114E1
3.617839622E1,2.058750153E1,1.715625000E1,-3.236250305E1
3.619839155E1,2.011875153E1,1.777500153E1,-3.236250305E1
3.621839399E1,1.434375095E1,1.888125038E1,-3.358125305E1
3.623839270E1,1.355625057E1,1.897500038E1,-3.367500305E1
3.625838815E1,1.290000057E1,2.015625000E1,-3.309375000E1
3.627839140E1,1.359375095E1,2.118750000E1,-3.301875305E1
3.629839020E1,1.366875076E1,2.100000000E1,-3.189375114E1
3.631839554E1,1.280625057E1,2.060625076E1,-3.260625076E1
3.633839678E1,1.346250057E1,2.053125000E1,-3.219375229E1
3.635839342E1,1.548750019E1,2.058750153E1,-3.058125114E1
3.637839791E1,1.788750076E1,2.028750038E1,-2.926875114E1
3.639839748E1,1.876875114E1,2.011875153E1,-3.007500076E1
3.641839205E1,1.674375153E1,1.730625153E1,-3.022500038E1
3.643839606E1,1.738125038E1,1.815000153E1,-3.135000038E1
3.645839481E1,1.678125000E1,1.786875153E1,-3.084375191E1
3.647839004E1,1.650000000E1,1.747500038E1,-3.153750038E1
3.649839319E1,1.591875076E1,1.691250038E1,-3.204375076E1
3.651839184E1,1.668750000E1,1.638750076E1,-3.243750000E1
3.653839783E1,1.603125000E1,1.554375076E1,-3.101250076E1
3.655839841E1,1.683750153E1,1.537500095E1,-3.181875038E1
3.657839483E1,1.591875076E1,1.747500038E1,-3.204375076E1
3.659839955E1,1.524375057E1,1.781250000E1,-3.204375076E1
3.661839888E1,1.533750057E1,1.865625000E1,-3.076875114E1
3.663839413E1,1.591875076E1,1.968750000E1,-2.906250191E1
3.665839760E1,1.659375000E1,2.034375000E1,-2.825625038E1
3.667839633E1,1.591875076E1,2.236875153E1,-2.658750153E1
3.669839112E1,1.556250095E1,2.328750038E1,-2.700000191E1
3.671838325E1,1.411875057E1,2.360625076E1,-2.690625191E1
3.673838441E1,1.226250076E1,2.486250114E1,-2.591250038E1
3.675838158E1,1.048125076E1,2.673750114E1,-2.675625038E1
3.677838715E1,8.643750191E0,2.827500153E1,-2.568750191E1
3.679838759E1,8.250000000E0,2.908125114E1,-2.478750038E1
3.681839526E1,8.437500000E0,2.872500038E1,-2.518125153E1
3.683839700E1,8.418750763E0,2.698125076E1,-2.555625153E1
3.685839440E1,7.950000286E0,2.741250038E1,-2.636250114E1
3.687839924E1,6.412500381E0,2.803125191E1,-2.658750153E1
3.689839830E1,5.718750000E0,2.782500076E1,-2.668125153E1
3.691839340E1,7.125000477E0,2.555625153E1,-2.675625038E1
3.693839694E1,9.337500572E0,2.396250153E1,-2.711250114E1
3.695839549E1,8.925000191E0,2.218125153E1,-2.801250076E1
3.697839042E1,9.712500572E0,2.073750114E1,-2.958750153E1
3.699839350E1,1.063125038E1,1.882500076E1,-2.966250038E1
3.701839515E1,1.355625057E1,1.642500114E1,-2.821875191E1
3.703838803E1,1.603125000E1,1.584375095E1,-2.598750114E1
3.705838991E1,1.865625000E1,1.756875038E1,-2.368125153E1
3.707838772E1,1.912500000E1,1.805625153E1,-2.248125076E1
3.709839338E1,1.841250038E1,1.756875038E1,-2.218125153E1
3.711839330E1,1.891875076E1,1.711875153E1,-2.317500114E1
3.713838893E1,1.824375153E1,1.524375057E1,-2.566875076E1
3.715839275E1,1.794375038E1,1.516875076E1,-2.527500153E1
3.717839204E1,1.749375153E1,1.578750038E1,-2.598750114E1
3.719838726E1,1.711875153E1,1.595625019E1,-2.628750038E1
3.721839128E1,1.623750114E1,1.492500019E1,-2.737500191E1
3.723839015E1,1.584375095E1,1.556250095E1,-2.688750076E1
3.725839691E1,1.597500038E1,1.593750095E1,-2.739375114E1
3.727840015E1,1.473750019E1,1.700625038E1,-2.782500076E1
3.729839669E1,1.426875019E1,1.773750114E1,-2.743125153E1
3.731840039E1,1.374375057E1,1.771875000E1,-2.602500153E1
3.733839884E1,1.546875095E1,1.721250153E1,-2.559375191E1
3.735839487E1,1.571250057E1,1.775625038E1,-2.741250038E1
3.737840330E1,1.599375057E1,1.693125153E1,-2.750625038E1
3.739839984E1,1.576875019E1,1.674375153E1,-2.630625153E1
3.741839288E1,1.711875153E1,1.642500114E1,-2.568750191E1
3.743839469E1,1.931250000E1,1.565625095E1,-2.497500038E1
3.745839389E1,1.852500153E1,1.535625076E1,-2.456250191E1
