"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
1.059007841E0,1.192905045E1,-2.457000017E0,-1.660050035E0
1.061510610E0,1.158900070E1,-2.610000134E0,-1.723950028E0
1.064013376E0,1.150995064E1,-2.650950193E0,-1.678950071E0
1.066516146E0,1.154595089E1,-2.658000231E0,-1.552050114E0
1.069018916E0,1.152405071E1,-2.713050127E0,-1.140000105E0
1.071521689E0,1.150200081E1,-2.895000219E0,-3.970500231E-1
1.074024382E0,1.144500065E1,-3.031950235E0,5.700000376E-2
1.076527154E0,1.128000069E1,-3.063000202E0,5.239500403E-1
1.079029923E0,1.095600033E1,-2.887950182E0,7.969500422E-1
1.081532692E0,1.052295017E1,-2.767950058E0,1.075049996E0
1.084035462E0,1.020900059E1,-2.874000072E0,1.491000056E0
1.086538207E0,1.038600063E1,-2.935950041E0,2.377050161E0
1.089040976E0,1.095405006E1,-3.075000048E0,4.027950287E0
1.091543745E0,1.126500034E1,-3.166050196E0,5.232000351E0
1.094046276E0,9.892950058E0,-3.373950243E0,5.095950127E0
1.096549043E0,8.647950172E0,-3.493950129E0,3.649050236E0
1.099051812E0,8.266950607E0,-3.292950153E0,3.370950222E0
1.101554812E0,8.239950180E0,-2.821050167E0,3.163050175E0
1.104057353E0,8.820000648E0,-2.269950151E0,3.160950184E0
1.106560120E0,9.169950485E0,-1.923000097E0,4.267050266E0
1.109062889E0,9.097949982E0,-1.918050051E0,4.449000359E0
1.111565658E0,9.109950066E0,-2.151000023E0,3.688050270E0
1.114068428E0,8.763000488E0,-2.377950191E0,2.542950153E0
1.116571197E0,7.768950462E0,-2.281949997E0,1.218000054E0
1.119073966E0,8.323950768E0,-2.115000010E0,1.357050061E0
1.121576774E0,9.514950752E0,-1.915950060E0,9.790500402E-1
1.124079544E0,9.507000923E0,-1.810050130E0,1.210950017E0
1.126582238E0,8.617050171E0,-1.771950126E0,8.110500574E-1
1.129085005E0,7.948050499E0,-1.765050054E0,-1.480500102E-1
1.131587774E0,7.464000225E0,-1.918050051E0,-1.549500078E-1
1.134090544E0,6.703050137E0,-2.313000202E0,-1.395000052E-2
1.136593294E0,6.115950108E0,-2.613000154E0,-1.000500023E-1
1.139096063E0,5.589000225E0,-2.766000032E0,-5.550000072E-1
1.141598832E0,4.701000214E0,-2.827950239E0,-8.599500656E-1
1.144101602E0,4.176000118E0,-2.922000170E0,-4.410000145E-1
1.146604372E0,4.012950420E0,-3.231000185E0,7.579500079E-1
1.149107142E0,4.072950363E0,-3.729000092E0,1.257000089E0
1.151609681E0,4.267050266E0,-4.051949978E0,1.864950061E0
1.154112679E0,4.328999996E0,-4.051949978E0,2.350950003E0
1.156615450E0,4.581000328E0,-3.934950113E0,2.313000202E0
1.159118219E0,4.713000298E0,-3.907950163E0,1.747950077E0
1.161620758E0,4.867950439E0,-4.162050247E0,1.285050035E0
1.164123525E0,5.484000206E0,-4.038000107E0,6.580500603E-1
1.166626293E0,5.515050411E0,-3.493950129E0,2.820000052E-1
1.169129062E0,4.328999996E0,-2.610000134E0,-4.879500270E-1
1.171631831E0,4.423050404E0,-2.581950188E0,-6.820500493E-1
1.174134635E0,4.567049980E0,-2.653050184E0,-5.749500394E-1
1.176637404E0,4.621950150E0,-2.512050152E0,-8.980500698E-1
1.179140173E0,4.842000008E0,-2.476050138E0,-1.369950056E0
1.181642952E0,4.510950089E0,-2.220000029E0,-1.630950093E0
1.184145722E0,4.497000217E0,-1.987950087E0,-1.878000140E0
1.186648411E0,4.974000454E0,-1.888950109E0,-1.710000038E0
1.189151255E0,5.152950287E0,-1.645050049E0,-1.747950077E0
1.191654026E0,5.151000023E0,-1.180950046E0,-1.755000114E0
1.194156719E0,4.918950081E0,-7.849500179E-1,-1.983000040E0
1.196659486E0,4.813050270E0,-3.780000210E-1,-2.323050022E0
1.199162255E0,5.116950035E0,-3.490500152E-1,-2.677050114E0
1.201665024E0,5.794950485E0,-5.599500537E-1,-2.977050066E0
1.204167794E0,6.186000347E0,-7.140000463E-1,-3.099000216E0
1.206670563E0,6.310050488E0,-4.189500213E-1,-3.585000277E0
1.209173332E0,6.817950249E0,-1.870500147E-1,-4.095000267E0
1.211676101E0,7.534050465E0,2.719500065E-1,-4.282050133E0
1.214178856E0,8.334000587E0,1.399950027E0,-4.483050346E0
1.216681396E0,8.430000305E0,9.930000305E-1,-3.778950214E0
1.219184163E0,9.016050339E0,-1.000500023E-1,-2.428050041E0
1.221686937E0,9.201000214E0,-4.999500215E-1,-8.400000334E-1
1.224189707E0,8.830050468E0,-4.840500355E-1,2.359500080E-1
1.226692707E0,8.451000214E0,-3.829500079E-1,1.209000111E0
1.229195247E0,7.864050388E0,-3.139500022E-1,1.269000053E0
1.231698014E0,7.267950535E0,-2.730000019E-1,9.280500412E-1
1.234200784E0,6.871050358E0,-1.650000066E-1,7.270500064E-1
1.236703553E0,6.616950512E0,-7.050000131E-3,2.310000062E-1
1.239206322E0,6.526050091E0,1.800000109E-2,-5.100000501E-1
1.241709091E0,6.625950336E0,-1.360500008E-1,-7.420500517E-1
1.244211861E0,6.700050354E0,-6.405000389E-2,-1.096950054E0
1.246714640E0,6.817950249E0,1.380000114E-1,-1.372050047E0
1.249217334E0,7.198950291E0,3.370500207E-1,-1.489950061E0
1.251720101E0,7.623000145E0,4.950000346E-1,-1.558950067E0
1.254222871E0,7.932000160E0,7.009500265E-1,-1.600050092E0
1.256725635E0,8.233050346E0,7.200000286E-1,-1.594950080E0
1.259228404E0,8.833950043E0,6.000000238E-1,-1.437000036E0
1.261731197E0,8.812950134E0,6.580500603E-1,-1.252050042E0
1.264233967E0,8.868000031E0,7.129500508E-1,-1.336050034E0
1.266736737E0,9.106950760E0,7.969500422E-1,-1.441950083E0
1.269239507E0,9.096000671E0,8.929500580E-1,-8.640000224E-1
1.271742276E0,9.273000717E0,7.819500566E-1,-9.030000567E-1
1.274245040E0,9.414000511E0,6.769500375E-1,-1.345950007E0
1.276747579E0,9.424050331E0,5.929500461E-1,-9.940500259E-1
1.279250346E0,9.498000145E0,5.719500184E-1,-6.850500107E-1
1.281753115E0,9.418950081E0,4.399500191E-1,-3.640500307E-1
1.284255885E0,9.142950058E0,4.180500209E-1,2.770500183E-1
1.286758654E0,9.129000664E0,1.690500081E-1,4.710000157E-1
1.289261423E0,9.000000000E0,7.800000161E-2,1.036050081E0
1.291764192E0,9.097949982E0,1.260000020E-1,1.455000043E0
1.294266962E0,9.745050430E0,-1.819500029E-1,1.752000093E0
1.296769732E0,1.050105095E1,-3.229500055E-1,2.224050045E0
1.299272493E0,1.156695080E1,-5.310000181E-1,2.446950197E0
1.301775262E0,1.207500076E1,-4.930500090E-1,2.868000031E0
1.304278055E0,1.251600075E1,-2.920500040E-1,2.998050213E0
1.306780824E0,1.296105099E1,-2.269500047E-1,2.938050032E0
1.309283517E0,1.309995079E1,-7.605000585E-2,2.770050049E0
1.311786298E0,1.362900066E1,-2.869500220E-1,1.920000076E0
1.314289082E0,1.383795071E1,-3.709500134E-1,6.360000372E-1
1.316791851E0,1.409595108E1,-6.180000305E-1,1.309500039E-1
1.319294620E0,1.426605034E1,-1.003050089E0,-2.989500165E-1
1.321797389E0,1.432905102E1,-1.219050050E0,1.170000076E0
1.324300159E0,1.391400051E1,-1.339050055E0,-2.899500132E-1
1.326802929E0,1.353105068E1,-1.603950024E0,-8.089500666E-1
1.329305699E0,1.266600037E1,-1.783950090E0,-5.220000148E-1
1.331808468E0,1.207500076E1,-2.050050020E0,-6.370500326E-1
1.334311237E0,1.146705055E1,-2.359050035E0,-9.169500470E-1
1.336814006E0,1.052100086E1,-2.560050011E0,-9.670500755E-1
1.339316775E0,9.651000023E0,-2.883000135E0,-1.164000034E0
1.341819524E0,9.394950867E0,-3.292950153E0,-1.072950006E0
1.344322293E0,9.316050529E0,-3.597000122E0,-5.790000558E-1
1.346825062E0,9.105000496E0,-3.918000221E0,-9.300000221E-2
1.349327583E0,8.299950600E0,-4.085999966E0,6.120000482E-1
1.351830350E0,7.587000370E0,-4.134000301E0,7.609500289E-1
1.354333134E0,6.973950386E0,-4.308000088E0,9.499500394E-1
1.356835903E0,6.183000088E0,-4.522050381E0,1.756950140E0
1.359338687E0,5.577000141E0,-4.741950035E0,2.205000162E0
1.361841456E0,5.401950359E0,-4.972050190E0,2.935050249E0
1.364344226E0,4.969050407E0,-5.269050121E0,3.433950186E0
1.366846995E0,4.818000317E0,-5.776950359E0,3.646950245E0
1.369349764E0,4.602000237E0,-6.129000187E0,3.628050089E0
1.371852533E0,3.916950226E0,-6.112050056E0,4.870950222E0
1.374355303E0,3.382950068E0,-6.025950432E0,5.244000435E0
1.376857997E0,2.943000078E0,-6.130950451E0,5.587050438E0
1.379360841E0,2.047049999E0,-6.130950451E0,5.647050381E0
1.381863612E0,8.689500690E-1,-5.881950378E0,5.044950008E0
1.384366324E0,-7.450500131E-1,-5.535000324E0,2.185950041E0
1.386869091E0,7.579500079E-1,-7.159050465E0,-8.910000324E-1
1.389371860E0,1.912950039E0,-7.800000191E0,-6.405000389E-2
1.391874629E0,1.992000103E0,-7.684950352E0,8.089500666E-1
1.394377423E0,2.272050142E0,-7.390950203E0,9.120000601E-1
1.396880192E0,2.884950161E0,-6.459000111E0,1.036050081E0
1.399382951E0,3.415050268E0,-5.323950291E0,1.012050033E0
1.401885720E0,3.237000227E0,-5.986950397E0,1.453050017E0
1.404388489E0,2.791950226E0,-7.360050201E0,2.442000151E0
1.406891269E0,2.836950064E0,-8.896950722E0,3.313950062E0
1.409393809E0,2.689050198E0,-1.020300007E1,3.874050140E0
1.411896576E0,2.539950132E0,-1.110105038E1,4.162050247E0
1.414399346E0,2.559000015E0,-1.213095093E1,4.963950157E0
1.416902346E0,2.539950132E0,-1.306005096E1,5.757000446E0
1.419404886E0,2.440050125E0,-1.343805027E1,6.411000252E0
1.421907653E0,1.434000015E0,-1.331895065E1,5.947950363E0
1.424410423E0,-5.290500522E-1,-1.282800102E1,3.619950056E0
1.426913192E0,-1.219050050E0,-1.288500023E1,3.505050182E0
1.429415961E0,1.120500043E-1,-1.321995068E1,4.573950291E0
1.431918730E0,2.980950117E0,-1.331400108E1,5.818950176E0
1.434421500E0,4.075950146E0,-1.298805046E1,5.962950230E0
1.436924283E0,4.510950089E0,-1.286100101E1,4.963950157E0
1.439427052E0,5.601000309E0,-1.279200077E1,4.681050301E0
1.441929821E0,6.607050419E0,-1.281300068E1,4.267050266E0
1.444432585E0,7.468950272E0,-1.289895058E1,3.834000111E0
1.446935355E0,8.105999947E0,-1.292100048E1,3.558000088E0
1.449438125E0,8.566050529E0,-1.291095066E1,3.124950171E0
1.451940895E0,8.854050636E0,-1.268895054E1,2.871000051E0
1.454443588E0,8.667000771E0,-1.214700031E1,2.737050056E0
1.456946365E0,8.343000412E0,-1.152495098E1,2.587950230E0
1.459449134E0,7.831050396E0,-1.072695065E1,2.509050131E0
1.461951903E0,7.315950394E0,-9.862050056E0,2.301000118E0
1.464454657E0,7.359000206E0,-9.361950874E0,1.836000085E0
1.466957427E0,7.717950344E0,-8.635950089E0,1.446000099E0
1.469460196E0,8.347949982E0,-7.804950237E0,9.720000625E-1
1.471962965E0,9.141000748E0,-7.441050529E0,8.470500112E-1
1.474465734E0,9.358950615E0,-7.360050201E0,1.182000041E0
1.476968504E0,9.442950249E0,-7.197000504E0,1.525050044E0
1.479471274E0,9.349050522E0,-6.960000515E0,1.611000061E0
1.481974044E0,9.634050369E0,-6.648000240E0,1.692000031E0
1.484476813E0,9.828000069E0,-6.235950470E0,1.657050133E0
1.486979582E0,9.780000687E0,-5.800950050E0,1.453050017E0
1.489482337E0,9.802050591E0,-5.395950317E0,1.122000098E0
1.491984876E0,9.828000069E0,-4.906949997E0,8.470500112E-1
1.494487644E0,9.601050377E0,-4.320000172E0,2.050500065E-1
1.496990398E0,9.397050858E0,-3.882000208E0,-6.420000196E-1
1.499493398E0,9.064050674E0,-3.736050129E0,-1.081950068E0
1.501995938E0,8.710050583E0,-4.078950405E0,-1.534950018E0
1.504498936E0,7.984050274E0,-5.059950352E0,-9.750000238E-1
1.507001512E0,7.411950588E0,-5.647050381E0,-1.923000097E0
1.509504279E0,7.306050301E0,-6.201000214E0,-2.802000046E0
1.512007038E0,7.213050365E0,-6.493050098E0,-3.259050131E0
1.514509807E0,7.266000271E0,-6.841950417E0,-3.741000175E0
1.517012577E0,7.740000248E0,-7.270950317E0,-3.753000259E0
1.519515332E0,7.807050228E0,-7.426950455E0,-3.658950090E0
1.522018101E0,7.939050198E0,-7.531950474E0,-3.271050215E0
1.524520870E0,8.272050858E0,-7.671000481E0,-2.874000072E0
1.527023640E0,8.466000557E0,-7.681050301E0,-2.419050217E0
1.529526410E0,8.410950661E0,-7.578000546E0,-1.918050051E0
1.532029180E0,8.326950073E0,-7.333050251E0,-1.597050071E0
1.534531872E0,8.983050346E0,-7.422000408E0,-1.213950038E0
1.537034717E0,1.056405067E1,-7.491000175E0,-9.480000734E-1
1.539537411E0,1.177995014E1,-7.666050434E0,-5.839500427E-1
1.542040255E0,1.228800011E1,-8.068950653E0,4.369500279E-1
1.544543031E0,1.205595016E1,-8.770050049E0,2.344050169E0
1.547045801E0,1.150500011E1,-9.229950905E0,3.886050224E0
1.549548493E0,1.102095032E1,-9.582000732E0,5.056950092E0
1.552051260E0,1.016100025E1,-9.781050682E0,5.728050232E0
1.554554009E0,8.932950020E0,-9.795000076E0,5.746950150E0
1.557056779E0,7.728000164E0,-9.661050797E0,5.668050289E0
1.559559548E0,6.813000202E0,-9.817050934E0,5.635050297E0
1.562062298E0,6.379950523E0,-1.021005058E1,5.626950264E0
1.564565067E0,6.412950516E0,-1.074900055E1,5.392950058E0
1.567067836E0,6.540000439E0,-1.105500031E1,4.882950306E0
1.569570616E0,6.484950542E0,-1.100295067E1,4.201950073E0
1.572073386E0,6.231000423E0,-1.061895084E1,3.510000229E0
1.574576117E0,5.829000473E0,-1.012605095E1,2.646000147E0
1.577078656E0,5.359050274E0,-9.730950356E0,1.651950121E0
1.579581654E0,4.570950031E0,-8.955000877E0,9.090000391E-1
1.582084194E0,3.393000126E0,-8.088000298E0,2.050500065E-1
1.584587192E0,3.028950214E0,-7.681050301E0,1.351950049E0
1.587089963E0,2.227050066E0,-7.189950466E0,1.764000058E0
1.589592733E0,1.692000031E0,-6.933000565E0,2.188050032E0
1.592095502E0,1.477050066E0,-6.700950146E0,2.310000181E0
1.594598040E0,1.269000053E0,-6.415950298E0,2.521050215E0
1.597100808E0,9.019500613E-1,-5.998950481E0,2.473050117E0
1.599603611E0,2.629500031E-1,-5.389050484E0,2.623950243E0
1.602106380E0,-4.519500136E-1,-4.843050003E0,2.575950146E0
1.604609144E0,-1.297950029E0,-4.258049965E0,2.679000139E0
1.607111913E0,-2.119050026E0,-3.796050072E0,2.727000237E0
1.609614683E0,-1.842000127E0,-4.396950245E0,1.788000107E0
1.612117471E0,-1.413000107E0,-4.878000259E0,3.498000145E0
1.614620240E0,-1.759950042E0,-4.273050308E0,3.927000284E0
1.617123009E0,-1.843950033E0,-3.919950247E0,3.048000097E0
1.619625779E0,-1.609050035E0,-4.042950153E0,2.677050114E0
1.622128549E0,-1.209000111E0,-4.155000210E0,3.192000151E0
1.624631242E0,-9.390000701E-1,-4.243950367E0,3.502950191E0
1.627134072E0,-5.200500488E-1,-4.267950058E0,3.733050108E0
1.629636767E0,-5.700000376E-2,-4.251000404E0,4.060950279E0
1.632139616E0,2.629500031E-1,-4.287000179E0,4.444050312E0
1.634642387E0,4.590000212E-1,-4.264950275E0,4.770000458E0
1.637145156E0,6.889500618E-1,-4.225049973E0,5.268000126E0
1.639647926E0,9.019500613E-1,-4.237050056E0,5.686950207E0
1.642150618E0,1.039050102E0,-4.306050301E0,5.754000187E0
1.644653385E0,1.042950034E0,-4.360949993E0,5.818950176E0
1.647156154E0,1.101000071E0,-4.552950382E0,6.114000320E0
1.649658924E0,1.165950060E0,-4.633950233E0,6.436950207E0
1.652161693E0,1.429050088E0,-4.708050251E0,6.520950317E0
1.654664462E0,1.669050097E0,-4.897950172E0,6.379950523E0
1.657167231E0,1.966050148E0,-5.179950237E0,6.111000061E0
1.659669996E0,2.293950081E0,-5.719050407E0,5.932050228E0
1.662172766E0,2.373000145E0,-6.559950352E0,5.749950409E0
1.664675536E0,2.674050093E0,-7.687950134E0,5.401950359E0
1.667178193E0,3.321000099E0,-8.907000542E0,5.809050083E0
1.669680962E0,4.066050053E0,-1.018605042E1,5.605950356E0
1.672183516E0,4.702950001E0,-1.167300034E1,4.392000198E0
1.674686514E0,5.283000469E0,-1.320105076E1,4.222050190E0
1.677189285E0,5.299050331E0,-1.460205078E1,4.396049976E0
1.679692054E0,4.906949997E0,-1.577295113E1,4.255050182E0
1.682194824E0,4.156949997E0,-1.708095169E1,4.080000401E0
1.684697593E0,2.706000090E0,-1.844895172E1,3.963000298E0
1.687200362E0,1.615950108E0,-2.002500153E1,4.200000286E0
1.689702901E0,8.449500203E-1,-2.147595024E1,4.296000004E0
1.692205668E0,7.200000286E-1,-2.234505081E1,4.581000328E0
1.694708437E0,-3.469500244E-1,-2.329095078E1,4.054049969E0
1.697211206E0,-2.830950022E0,-2.487705040E1,3.793050289E0
1.699713976E0,-3.669000149E0,-2.576805115E1,3.658950090E0
1.702216745E0,-4.216950417E0,-2.633295059E1,3.607950211E0
1.704719745E0,-4.900050163E0,-2.693205070E1,3.999000072E0
1.707222270E0,-5.935050488E0,-2.734095192E1,4.246050358E0
1.709725038E0,-6.427950382E0,-2.726700211E1,4.255050182E0
1.712227807E0,-5.832000256E0,-2.661795044E1,3.814050198E0
1.714730576E0,-6.136050224E0,-2.627805138E1,2.986050129E0
1.717233360E0,-6.034950256E0,-2.610600090E1,2.514000177E0
1.719736129E0,-5.037000179E0,-2.532495117E1,1.683000088E0
1.722238923E0,-4.198050022E0,-2.429700089E1,5.089499950E-1
1.724741692E0,-3.573000193E0,-2.284800148E1,-1.819500029E-1
1.727244461E0,-2.995950222E0,-2.127705193E1,-1.318950057E0
1.729747230E0,-2.365950108E0,-1.965795135E1,-2.146050215E0
1.732250000E0,-1.843950033E0,-1.803705025E1,-2.797050238E0
1.734752794E0,-1.293000102E0,-1.650900078E1,-3.528000116E0
1.737255564E0,-9.940500259E-1,-1.505700111E1,-4.050000191E0
1.739758333E0,-8.880000710E-1,-1.368705082E1,-4.593000412E0
1.742261102E0,-8.620500565E-1,-1.242300034E1,-4.972050190E0
1.744763795E0,-9.409500360E-1,-1.123200035E1,-5.190000057E0
1.747266562E0,-9.240000248E-1,-1.024995041E1,-5.299950123E0
1.749769331E0,-8.569500446E-1,-9.361950874E0,-4.900050163E0
1.752272178E0,-8.160000443E-1,-8.626950264E0,-4.371000290E0
1.754774872E0,-8.740500212E-1,-7.975050449E0,-3.898950100E0
1.757277716E0,-8.719500303E-1,-7.438950539E0,-3.166050196E0
1.759780376E0,-6.799500585E-1,-6.883050442E0,-2.464050055E0
1.762283144E0,-5.959500074E-1,-6.529050350E0,-1.662000060E0
1.764785908E0,-7.540500164E-1,-6.259950161E0,-6.270000339E-1
1.767288677E0,-6.870000362E-1,-6.025950432E0,2.389500141E-1
1.769791446E0,-8.359500170E-1,-5.796000481E0,1.078950047E0
1.772294202E0,-9.670500755E-1,-5.662050247E0,1.921950102E0
1.774796971E0,-8.719500303E-1,-5.641950130E0,2.562000036E0
1.777299740E0,-5.700000525E-1,-5.719050407E0,3.085950136E0
1.779802528E0,-5.580000281E-1,-6.042000294E0,3.922050238E0
1.782305297E0,-2.539499998E-1,-6.490050316E0,4.486950397E0
1.784808067E0,-8.595000207E-2,-6.892950535E0,4.789050102E0
1.787310837E0,-3.520500064E-1,-7.408050537E0,5.007000446E0
1.789813607E0,-7.780500650E-1,-8.002050400E0,5.244000435E0
1.792316376E0,-1.438950062E0,-8.605050087E0,5.284950256E0
1.794819145E0,-2.185950041E0,-9.568050385E0,5.026050091E0
1.797321914E0,-3.202050209E0,-1.058805084E1,4.605000019E0
1.799824453E0,-5.307000160E0,-1.098795033E1,4.360949993E0
1.802327221E0,-7.852950573E0,-1.083495045E1,4.210050106E0
1.804830226E0,-1.015200043E1,-1.066695023E1,3.970050097E0
1.807332766E0,-1.218600082E1,-1.060995007E1,3.561000109E0
1.809835764E0,-1.370895100E1,-1.063395023E1,3.012000084E0
1.812338515E0,-1.477500057E1,-1.098795033E1,2.148000002E0
1.814841290E0,-1.515105057E1,-1.140000057E1,1.192050099E0
1.817344059E0,-1.483695030E1,-1.191000080E1,2.430000156E-1
1.819846597E0,-1.364700031E1,-1.236300087E1,-4.690500200E-1
1.822349364E0,-1.176900101E1,-1.250205040E1,-8.119500279E-1
1.824852134E0,-9.736050606E0,-1.224300098E1,-7.950000167E-1
1.827354903E0,-7.714050293E0,-1.192005062E1,-4.360500276E-1
1.829857672E0,-5.731050491E0,-1.165905094E1,9.300000221E-2
1.832360441E0,-4.009050369E0,-1.140495014E1,7.510500550E-1
1.834863211E0,-2.740050077E0,-1.117695045E1,1.288050056E0
1.837365980E0,-1.672050118E0,-1.104105091E1,1.828950047E0
1.839868735E0,-8.719500303E-1,-1.094295025E1,2.265000105E0
1.842371504E0,-3.280500174E-1,-1.092795086E1,2.571000099E0
1.844874274E0,4.050000105E-3,-1.093095016E1,2.775000095E0
1.847377150E0,2.670000196E-1,-1.098105049E1,2.824950218E0
1.849879920E0,5.500500202E-1,-1.104105091E1,2.863950253E0
1.852382689E0,4.810500145E-1,-1.098300076E1,2.848950148E0
1.854885444E0,9.120000601E-1,-1.111695099E1,2.703000069E0
1.857388213E0,1.198950052E0,-1.161600018E1,2.503950119E0
1.859890992E0,1.146000028E0,-1.186995029E1,2.430000067E0
1.862393761E0,1.369050026E0,-1.207095051E1,2.169000149E0
1.864896530E0,1.603950024E0,-1.230495071E1,1.972950101E0
1.867399318E0,1.819050074E0,-1.249200058E1,1.819050074E0
1.869902087E0,1.975050092E0,-1.254495049E1,1.671000123E0
1.872404856E0,2.265000105E0,-1.253295040E1,1.554000020E0
1.874907625E0,2.758050203E0,-1.304805088E1,1.467000127E0
1.877410395E0,2.497050047E0,-1.325400066E1,1.423950076E0
1.879913089E0,2.506950140E0,-1.337400055E1,1.303950071E0
1.882415856E0,2.503950119E0,-1.350495052E1,1.218000054E0
1.884918625E0,2.445000172E0,-1.357995033E1,1.233000040E0
1.887421395E0,2.325000048E0,-1.363200092E1,1.168050051E0
1.889924164E0,2.236050129E0,-1.356300068E1,1.024049997E0
1.892426933E0,1.957950115E0,-1.345500088E1,8.880000710E-1
1.894929769E0,1.519950032E0,-1.329195023E1,7.300500274E-1
1.897432464E0,1.081950068E0,-1.307400036E1,5.520000458E-1
1.899935236E0,5.500500202E-1,-1.283700085E1,3.250500262E-1
1.902438005E0,1.639500111E-1,-1.264605045E1,-1.950000064E-3
1.904940774E0,-2.130000144E-1,-1.247805023E1,-3.730500042E-1
1.907443544E0,-5.820000172E-1,-1.232895088E1,-6.850500107E-1
1.909946318E0,-9.600000381E-1,-1.216605091E1,-1.012950063E0
1.912449087E0,-1.297950029E0,-1.209000015E1,-1.345950007E0
1.914951860E0,-1.600050092E0,-1.198005104E1,-1.702950120E0
1.917454630E0,-1.827000141E0,-1.190100098E1,-2.016000032E0
1.919957400E0,-1.963950038E0,-1.188405037E1,-2.256000042E0
1.922460175E0,-2.052000046E0,-1.184805012E1,-2.485950232E0
1.924962944E0,-2.103000164E0,-1.179795074E1,-2.650950193E0
1.927465713E0,-2.103000164E0,-1.176705074E1,-2.758950233E0
1.929968482E0,-2.124000072E0,-1.174305058E1,-2.797050238E0
1.932471251E0,-2.092950106E0,-1.174005032E1,-2.746950150E0
1.934974020E0,-2.014050007E0,-1.177905083E1,-2.632050037E0
1.937476789E0,-1.906050086E0,-1.178805065E1,-2.515050173E0
1.939979563E0,-1.803000093E0,-1.187700081E1,-2.404050112E0
1.942482332E0,-1.695000052E0,-1.198905087E1,-2.332950115E0
1.944984872E0,-1.627950072E0,-1.208700085E1,-2.251049995E0
1.947487870E0,-1.549050093E0,-1.220205021E1,-2.163000107E0
1.949990661E0,-1.437000036E0,-1.231995106E1,-2.056950092E0
1.952493430E0,-1.345950007E0,-1.250895023E1,-2.050050020E0
1.954996199E0,-1.233000040E0,-1.267395020E1,-2.064000130E0
1.957498940E0,-1.175999999E0,-1.284405041E1,-2.086050034E0
1.960001710E0,-1.096950054E0,-1.299000072E1,-2.167050123E0
1.962504479E0,-9.700500369E-1,-1.308405018E1,-2.299050093E0
1.965007017E0,-8.740500212E-1,-1.311300087E1,-2.460000038E0
1.967509785E0,-7.690500617E-1,-1.316805077E1,-2.704050064E0
1.970012554E0,-6.130500436E-1,-1.314600086E1,-2.935950041E0
1.972515323E0,-4.450500309E-1,-1.309605026E1,-3.183000088E0
1.975018092E0,-2.800500095E-1,-1.299795055E1,-3.460950136E0
1.977521092E0,-1.720500141E-1,-1.290405083E1,-3.706950188E0
1.980023633E0,-1.240500063E-1,-1.284900093E1,-3.988050222E0
1.982526650E0,-1.170000061E-1,-1.264800072E1,-4.299000263E0
1.985029421E0,-6.705000252E-2,-1.256400013E1,-4.561950207E0
