"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
9.575251230E1,7.287969589E0,2.316100597E0,3.464264870E0
9.575501507E1,6.480077744E0,2.473097324E0,3.526124716E0
9.575751761E1,5.615238667E0,2.650725365E0,3.628118277E0
9.576002035E1,4.531352997E0,2.886430740E0,3.663132191E0
9.576252304E1,3.364374399E0,3.184520245E0,3.728839159E0
9.576502581E1,2.136837006E0,3.580391407E0,3.911541224E0
9.576752834E1,1.093875885E0,3.915770054E0,4.162571430E0
9.577003111E1,2.884309292E-1,4.162760258E0,4.426468849E0
9.577253380E1,-2.062857151E-1,4.408306122E0,4.512973785E0
9.577503657E1,-5.905086994E-1,4.646067142E0,4.535719395E0
9.577753934E1,-7.195086479E-1,4.784966946E0,4.590769291E0
9.578004188E1,-7.775588036E-1,5.042967319E0,4.492669106E0
9.578254464E1,-8.515088558E-1,5.218017101E0,4.497769356E0
9.578504734E1,-1.033608675E0,5.375967026E0,4.425768852E0
9.578755011E1,-1.074558735E0,5.567967415E0,4.265718937E0
9.579005265E1,-9.335587025E-1,5.680017471E0,4.267669201E0
9.579255541E1,-9.335587025E-1,5.852967262E0,4.248769283E0
9.579505818E1,-1.299770832E0,5.994276047E0,4.392927647E0
9.579756087E1,-1.681914330E0,6.127304554E0,4.345181465E0
9.580006367E1,-2.284655094E0,6.335268974E0,4.099417686E0
9.580256621E1,-2.864228249E0,6.580346584E0,3.810545206E0
9.580506898E1,-3.153309584E0,6.795831680E0,3.532876968E0
9.580757170E1,-3.463396072E0,7.084259987E0,3.347799778E0
9.581007446E1,-3.665324688E0,7.281348705E0,3.259197235E0
9.581257700E1,-3.704970837E0,7.384271145E0,3.245463848E0
9.581507977E1,-3.701555014E0,7.491173744E0,3.327150345E0
9.581758246E1,-3.854554892E0,7.603223324E0,3.396150351E0
9.582008523E1,-4.051505089E0,7.747223377E0,3.465150356E0
9.582258777E1,-4.302454948E0,7.869173527E0,3.564150333E0
9.582509054E1,-4.695454597E0,7.955273628E0,3.676200390E0
9.582759331E1,-4.884454727E0,8.068223953E0,3.731100321E0
9.583009600E1,-4.865554810E0,8.166173935E0,3.722100496E0
9.583259877E1,-4.992454529E0,8.245223045E0,3.676200390E0
9.583510131E1,-5.360460758E0,8.297933578E0,3.581209660E0
9.583760408E1,-5.619320869E0,8.270489693E0,3.436343431E0
9.584010679E1,-5.622875214E0,8.374626160E0,3.320069313E0
9.584260956E1,-5.694874763E0,8.470626831E0,3.174119473E0
9.584511210E1,-6.036874771E0,8.424726486E0,2.977169275E0
9.584761487E1,-6.370684624E0,8.513227463E0,2.844913960E0
9.585011756E1,-6.543112755E0,8.510512352E0,2.690794945E0
9.585262033E1,-6.647479534E0,8.479618073E0,2.545725584E0
9.585512286E1,-6.178048611E0,8.221145630E0,2.557893753E0
9.585762563E1,-6.475048542E0,8.140145302E0,2.526993752E0
9.586012832E1,-6.583048344E0,8.061095238E0,2.095893860E0
9.586263109E1,-6.559048176E0,7.879145145E0,1.928943872E0
9.586513363E1,-6.283048153E0,7.663145065E0,1.666893959E0
9.586763640E1,-5.799148083E0,7.350095272E0,1.278993845E0
9.587013909E1,-5.366098881E0,6.995045185E0,7.308938503E-1
9.587264186E1,-4.858048439E0,6.554045200E0,2.339438200E-1
9.587514440E1,-4.167158127E0,6.003582478E0,-4.703419805E-1
9.587764716E1,-3.641136408E0,5.503791809E0,-1.120752931E0
9.588014993E1,-3.062766075E0,4.920111179E0,-1.505474091E0
9.588265263E1,-2.602009296E0,4.293073654E0,-1.586547256E0
9.588515540E1,-2.171272278E0,3.622815132E0,-2.093235254E0
9.588765819E1,-1.788322210E0,2.944388390E0,-3.071244955E0
9.589016073E1,-1.198941231E0,2.205163956E0,-4.902903080E0
9.589266350E1,-6.448638439E-1,1.442430019E0,-7.033911228E0
9.589516619E1,-1.744344234E-1,5.326719284E-1,-8.700250626E0
9.589766896E1,4.935157299E-1,-4.853782654E-1,-1.119325066E1
9.590017150E1,1.104615688E0,-1.743278503E0,-1.415125084E1
9.590267427E1,1.887615681E0,-3.036278725E0,-1.690825272E1
9.590517696E1,3.260565758E0,-4.928379059E0,-1.931530190E1
9.590767973E1,5.369565964E0,-7.390329361E0,-2.168830299E1
9.591018227E1,7.404615879E0,-9.534278870E0,-2.225620270E1
9.591268504E1,9.677566528E0,-1.236432838E1,-2.065120316E1
9.591518772E1,1.288364887E1,-1.502032089E1,-1.692839241E1
9.591769049E1,1.503300476E1,-1.725147247E1,-1.142993832E1
9.592019303E1,1.534653664E1,-1.918358994E1,-6.469105721E0
9.592269579E1,1.527206039E1,-2.050412941E1,-2.344927788E0
9.592519851E1,1.434506035E1,-2.022602844E1,-4.319777787E-1
9.592770127E1,1.215416050E1,-1.980512810E1,-8.528777957E-1
9.593020381E1,8.912752151E0,-1.974849129E1,-2.700536728E0
9.593270658E1,6.646702290E0,-1.833938980E1,-4.805486679E0
9.593520928E1,5.015752316E0,-1.649843979E1,-6.865436554E0
9.593771204E1,3.707752228E0,-1.423748970E1,-8.539437294E0
9.594021481E1,2.573752165E0,-1.167249107E1,-9.471536636E0
9.594271735E1,2.075752258E0,-8.836441040E0,-9.974487305E0
9.594522012E1,2.178652287E0,-6.503490448E0,-1.019648647E1
9.594772281E1,2.462134838E0,-4.719710350E0,-1.006293678E1
9.595022561E1,2.843134642E0,-3.368660927E0,-9.667837143E0
9.595272815E1,3.132563829E0,-2.282721519E0,-9.202934265E0
9.595523093E1,3.251131773E0,-1.483994484E0,-8.813258171E0
9.595773362E1,3.505965710E0,-7.867927551E-1,-8.361198425E0
9.596023637E1,3.615364790E0,-2.067327499E-1,-7.887754440E0
9.596273891E1,3.568195105E0,2.214832306E-1,-7.209656715E0
9.596524167E1,3.376267433E0,6.482067108E-1,-6.370948792E0
9.596774441E1,2.931068659E0,1.044780731E0,-5.497757435E0
9.597024711E1,2.497118711E0,1.363681316E0,-4.690757275E0
9.597274988E1,2.049068451E0,1.686780930E0,-3.775757313E0
9.597525242E1,1.733168602E0,2.017681122E0,-2.930807114E0
9.597775518E1,1.616168618E0,2.352781296E0,-2.290757179E0
9.598025795E1,1.482068539E0,2.651731014E0,-1.780757189E0
9.598276065E1,1.477118611E0,2.824681282E0,-1.210757136E0
9.598526341E1,1.633118629E0,2.975731373E0,-6.077570915E-1
9.598776595E1,1.092240691E0,3.459962368E0,-3.497387469E-1
9.599026872E1,9.318745136E-1,3.629711628E0,1.553902775E-1
9.599277143E1,7.125101089E-1,3.758453369E0,6.314849854E-1
9.599527420E1,3.926968575E-1,3.668832779E0,9.206214547E-1
9.599777674E1,3.450894356E-2,3.450214386E0,1.015818596E0
9.600027951E1,-9.354701042E-1,3.601172924E0,1.030396461E0
9.600278219E1,-1.666687489E0,3.295272350E0,7.869485617E-1
9.600528496E1,-2.428687572E0,2.802222252E0,8.278986216E-1
9.600778750E1,-3.558637619E0,2.442222118E0,8.139486313E-1
9.601029027E1,-4.662637234E0,1.834271908E0,6.508985758E-1
9.601279296E1,-5.556637764E0,1.068222046E0,3.658985794E-1
9.601529573E1,-6.181687355E0,4.622220993E-1,7.384857535E-2
9.601779827E1,-6.466687202E0,-6.472778320E-2,-4.031514525E-1
9.602030104E1,-6.581737518E0,-6.347284317E-1,-8.041014671E-1
9.602280373E1,-6.503097534E0,-1.056749344E0,-1.301261902E0
9.602530649E1,-6.186870098E0,-1.438481331E0,-2.074203253E0
9.602780926E1,-6.443428040E0,-2.469305992E0,-2.779160500E0
9.603031180E1,-6.582869530E0,-3.198681831E0,-3.717889309E0
9.603281458E1,-6.614765167E0,-3.844062805E0,-4.770273209E0
9.603531729E1,-6.622992516E0,-4.592189789E0,-6.448010445E0
9.603782006E1,-6.512457371E0,-5.329945564E0,-8.422154427E0
9.604032260E1,-6.270356655E0,-5.947945595E0,-1.014415359E1
9.604282537E1,-5.566406727E0,-6.214045525E0,-1.203625393E1
9.604532806E1,-4.836356640E0,-6.667045593E0,-1.328425407E1
9.604783083E1,-4.476356983E0,-7.072046280E0,-1.294225407E1
9.605033337E1,-3.895406723E0,-6.703045845E0,-1.111015415E1
9.605283613E1,-3.621356964E0,-6.041996002E0,-8.695154190E0
9.605533883E1,-3.449456692E0,-5.215946198E0,-6.458204269E0
9.605784160E1,-3.440715313E0,-4.420832634E0,-4.329809666E0
9.606034414E1,-3.724794149E0,-3.591491699E0,-2.770505190E0
9.606284690E1,-4.095055580E0,-2.816755295E0,-1.266016722E0
9.606534967E1,-4.440009117E0,-2.129767418E0,6.429857016E-2
9.606785237E1,-4.511685371E0,-1.373573303E0,1.585203648E0
9.607035493E1,-4.360948086E0,-5.532979965E-1,3.189333439E0
9.607285770E1,-4.184004307E0,2.341766357E-1,4.504090309E0
9.607536046E1,-4.085550785E0,8.737401962E-1,5.642318726E0
9.607786315E1,-4.013550758E0,1.359740257E0,6.806318760E0
9.608036592E1,-3.819600582E0,1.539740086E0,7.776368618E0
9.608286846E1,-3.531600952E0,1.675640106E0,8.588319778E0
9.608537123E1,-3.134550571E0,1.721690178E0,9.086318970E0
9.608787392E1,-2.815500736E0,1.795639992E0,9.399369240E0
9.609037669E1,-2.518500805E0,1.673690319E0,9.572319031E0
9.609287946E1,-2.352469444E0,1.692933083E0,9.655140877E0
9.609538200E1,-2.429188728E0,1.730768681E0,9.279964447E0
9.609788476E1,-2.733653545E0,1.641245842E0,8.751811028E0
9.610038747E1,-3.044219732E0,1.465368271E0,8.195502281E0
9.610289024E1,-3.396392822E0,1.577102184E0,7.602398872E0
9.610539278E1,-3.787292480E0,1.735202312E0,7.097348690E0
9.610789557E1,-3.950592279E0,1.892447948E0,6.756866932E0
9.611039827E1,-3.834306002E0,2.089509010E0,6.393342018E0
9.611290102E1,-3.500022411E0,2.126618862E0,5.788465977E0
9.611540356E1,-3.349122524E0,2.229668617E0,5.433566093E0
9.611790632E1,-3.041022778E0,2.451668739E0,5.040565968E0
9.612040902E1,-2.681022644E0,2.674568653E0,4.643516064E0
9.612291178E1,-2.293122292E0,2.818568707E0,4.308566093E0
9.612541432E1,-1.932072639E0,2.868669033E0,3.996566534E0
9.612791709E1,-1.666122437E0,2.945618629E0,3.697466135E0
9.613041986E1,-1.407072544E0,3.057668686E0,3.479516268E0
9.613292256E1,-1.206154585E0,3.047952652E0,3.290987492E0
9.613542529E1,-1.037533760E0,3.101065636E0,3.208686829E0
9.613792783E1,-7.947986126E-1,3.107839584E0,3.095960855E0
9.614043063E1,-6.556038857E-1,3.046517372E0,2.981556177E0
9.614293332E1,-7.246937752E-1,3.027658939E0,2.727865219E0
9.614543609E1,-8.707299232E-1,2.962894917E0,2.469565630E0
9.614793863E1,-9.433321953E-1,2.856295586E0,2.624544144E0
9.615044140E1,-5.540065765E-1,2.659725189E0,2.879395962E0
9.615294409E1,-7.839565277E-1,2.690774918E0,2.843395948E0
9.615544686E1,-6.650066376E-1,2.577674866E0,2.831395864E0
9.615794940E1,-6.500067711E-1,2.309774876E0,3.046345949E0
9.616045217E1,-7.170567513E-1,1.952775002E0,3.269396067E0
9.616295486E1,-7.839565277E-1,1.622775078E0,3.504296064E0
9.616545763E1,-8.900065422E-1,1.238774776E0,3.676346064E0
9.616796017E1,-1.041056633E0,8.967747688E-1,3.722396135E0
9.617046292E1,-9.014511108E-1,3.925809860E-1,3.811633825E0
9.617296561E1,-8.652758598E-1,-1.518955231E-1,3.864505529E0
9.617546837E1,-8.216233253E-1,-7.613487244E-1,3.671121597E0
9.617797091E1,-7.154784203E-1,-1.303556442E0,3.330341816E0
9.618047366E1,-6.173624992E-1,-1.789760590E0,3.011119127E0
9.618297643E1,-6.711454391E-1,-2.193752289E0,2.631849766E0
9.618547912E1,-7.777795792E-1,-2.475542068E0,2.195115566E0
9.618798188E1,-5.112867355E-1,-3.044198990E0,1.738721728E0
9.619048443E1,-2.192368507E-1,-3.574149132E0,1.468721747E0
9.619298719E1,-8.186817169E-3,-3.954248428E0,1.341671824E0
9.619548989E1,3.747634888E-1,-4.424199104E0,1.094771743E0
9.619799265E1,7.268133163E-1,-4.809248924E0,9.606717825E-1
9.620049520E1,9.638135433E-1,-4.876149178E0,9.677218199E-1
9.620299796E1,1.284813404E0,-4.924148560E0,1.159721732E0
9.620550066E1,1.629813433E0,-4.932249069E0,1.544771791E0
9.620800342E1,2.352277756E0,-5.123328209E0,1.974625587E0
9.621050596E1,2.929760933E0,-5.083114624E0,2.469052553E0
9.621300872E1,3.306559086E0,-4.848337173E0,2.941302776E0
9.621551140E1,3.528513908E0,-4.413656235E0,3.375494480E0
9.621801417E1,3.715331316E0,-4.060203552E0,3.730248451E0
9.622051671E1,4.256268978E0,-3.810783386E0,3.999447107E0
9.622301971E1,4.510016918E0,-3.503678322E0,4.065707684E0
9.622552217E1,4.191383362E0,-3.164380074E0,3.936663628E0
9.622802502E1,4.120433807E0,-2.972380638E0,4.094614029E0
9.623052771E1,4.340333462E0,-2.757430077E0,4.336713791E0
9.623303025E1,4.582433701E0,-2.543379784E0,4.527663708E0
9.623553302E1,4.682333469E0,-2.270380020E0,4.534713745E0
9.623803578E1,4.752383709E0,-2.000380516E0,4.611663818E0
9.624053848E1,4.893383503E0,-1.763380051E0,4.628613949E0
9.624304102E1,5.109383583E0,-1.521430016E0,4.575664043E0
9.624554377E1,5.121189594E0,-1.322242737E0,4.120018482E0
9.624804653E1,4.847352982E0,-1.072647095E0,3.622083187E0
9.625054923E1,5.040624619E0,-9.307107925E-1,3.508730888E0
9.625305173E1,5.729127407E0,-8.115978241E-1,3.897911310E0
9.625555450E1,5.856559753E0,-8.236103058E-1,4.101994038E0
9.625805728E1,5.833999634E0,-9.716024399E-1,3.935483456E0
9.626055997E1,5.860999584E0,-1.160602570E0,4.012583256E0
9.626306272E1,5.439049244E0,-1.119652748E0,3.641483307E0
9.626556526E1,5.088049412E0,-1.103602409E0,3.320483208E0
9.626806802E1,5.101999283E0,-1.184602737E0,3.363533497E0
9.627057079E1,4.948999405E0,-1.364602089E0,3.662483215E0
9.627307349E1,4.729099274E0,-1.457602501E0,3.832583427E0
9.627557626E1,4.501099586E0,-1.390702248E0,3.806483269E0
9.627807880E1,4.273999214E0,-1.323652267E0,3.559583187E0
9.628058156E1,4.221049309E0,-1.395652771E0,3.372533321E0
9.628308426E1,4.388899803E0,-1.607795715E0,2.846813440E0
9.628558701E1,4.380660057E0,-1.617269039E0,2.795508862E0
9.628808954E1,4.227252007E0,-1.617554188E0,2.682478189E0
9.629059231E1,3.983938217E0,-1.593410015E0,2.478818417E0
9.629309503E1,3.956577301E0,-1.616055489E0,2.142961502E0
9.629559781E1,3.931968212E0,-1.568716526E0,1.821787834E0
9.629810035E1,3.912949800E0,-1.575594425E0,1.690682173E0
9.630060312E1,3.889000893E0,-1.440298080E0,1.334293365E0
9.630310581E1,4.020100594E0,-1.251297951E0,1.228393078E0
9.630560858E1,3.781000853E0,-1.263298035E0,1.080343246E0
9.630811112E1,3.357100964E0,-1.390348434E0,1.027393103E0
9.631061389E1,3.161050797E0,-1.466248512E0,1.010293245E0
9.631311658E1,3.110050678E0,-1.694248199E0,9.292931557E-1
9.631561935E1,2.974000931E0,-1.804347992E0,6.423430443E-1
9.631812189E1,2.873050690E0,-1.715248108E0,2.343430519E-1
9.632062465E1,2.623534918E0,-2.029580593E0,-7.454924583E-1
9.632312742E1,2.321225643E0,-2.248231888E0,-1.279412031E0
9.632563014E1,2.364275694E0,-2.260231972E0,-1.641512156E0
9.632813291E1,2.861196995E0,-2.317738056E0,-2.217339039E0
9.633063547E1,3.254656076E0,-2.382415295E0,-2.913383245E0
9.633313824E1,3.145761490E0,-2.284435749E0,-3.321498871E0
9.633564092E1,2.856870651E0,-2.310818672E0,-3.603656530E0
9.633814369E1,2.599771500E0,-2.193927765E0,-3.686354160E0
9.634064623E1,2.333304882E0,-1.851075649E0,-3.505699158E0
9.634314900E1,2.293254852E0,-1.745026112E0,-3.550699234E0
9.634565169E1,2.142204762E0,-1.637025356E0,-3.651649237E0
9.634815446E1,1.873254776E0,-1.512975216E0,-4.699699402E0
9.635065700E1,1.227204800E0,-1.376025677E0,-8.083699226E0
9.635315976E1,1.782546043E-1,-1.197075367E0,-1.289764977E1
9.635566246E1,-1.021745205E0,-1.095975399E0,-1.822669983E1
9.635816523E1,-1.862795353E0,-1.122975826E0,-2.176370049E1
9.636066780E1,-2.471938610E0,-1.550643921E0,-2.552776146E1
9.636317056E1,-2.708712578E0,-1.820009708E0,-2.806769562E1
9.636567325E1,-2.163953781E0,-2.303217411E0,-2.667483521E1
9.636817601E1,-1.314313889E0,-2.682239532E0,-2.424481773E1
9.637067879E1,-5.916109085E-1,-2.851876259E0,-2.224366188E1
9.637318133E1,2.099704742E-1,-2.962451935E0,-1.998217583E1
9.637568411E1,7.098240852E-1,-2.980253696E0,-1.763472366E1
9.637818681E1,8.022446632E-1,-2.832426548E0,-1.519927502E1
9.638068957E1,8.262448311E-1,-2.839327335E0,-1.301422501E1
9.638319211E1,8.782949448E-1,-2.894377232E0,-1.107427406E1
9.638569488E1,9.691948891E-1,-2.849377155E0,-9.331274033E0
9.638819758E1,1.082294941E0,-2.885376453E0,-7.927274704E0
9.639070034E1,1.266194820E0,-2.959327221E0,-6.692174435E0
9.639320288E1,1.415294886E0,-3.064326763E0,-5.690174580E0
9.639570565E1,1.580294847E0,-3.191377163E0,-4.934174538E0
9.639820832E1,2.247954845E0,-3.500504971E0,-4.012386322E0
9.640071109E1,2.330640078E0,-3.465049744E0,-3.220547676E0
9.640321361E1,2.347904444E0,-3.348205090E0,-2.607323647E0
9.640571638E1,2.519954443E0,-3.278154850E0,-2.101373672E0
9.640821907E1,2.567860603E0,-3.259190083E0,-1.729986429E0
9.641072189E1,2.491791010E0,-3.242446899E0,-1.384198189E0
9.641322445E1,2.262475729E0,-3.310436726E0,-1.097575903E0
9.641572721E1,2.023375750E0,-3.344486713E0,-8.415257931E-1
9.641822991E1,1.977475882E0,-3.353487492E0,-4.315757751E-1
9.642073267E1,1.941475868E0,-3.399536610E0,-1.757574081E-2
9.642323521E1,1.819375753E0,-3.468536854E0,2.314243317E-1
9.642573798E1,1.778425694E0,-3.557487011E0,4.544744492E-1
9.642824068E1,1.848475695E0,-3.585537434E0,6.554741859E-1
9.643074344E1,1.944475889E0,-3.552537441E0,7.223744392E-1
9.643324621E1,1.953475714E0,-3.528537273E0,7.373743057E-1
9.643574875E1,2.175185919E0,-3.656380177E0,7.360863686E-1
9.643825152E1,2.258837938E0,-3.743313313E0,7.359037399E-1
9.644075422E1,2.521075010E0,-3.903959751E0,7.364106178E-1
9.644325699E1,2.680052042E0,-4.065084457E0,7.398104668E-1
9.644575952E1,2.776548147E0,-4.228807449E0,7.157988548E-1
9.644826229E1,2.911560774E0,-4.373969555E0,6.159596443E-1
9.645076498E1,3.011034727E0,-4.563370705E0,3.740701675E-1
9.645326774E1,3.015626669E0,-4.832003117E0,2.009472847E-1
9.645577028E1,2.952626705E0,-5.045003414E0,-3.605270386E-2
9.645827304E1,2.888576508E0,-5.249002934E0,-2.750027180E-1
9.646077574E1,2.794526577E0,-5.423902988E0,-5.580527782E-1
9.646327851E1,2.679626703E0,-5.487952709E0,-8.070528507E-1
9.646578105E1,2.531576633E0,-5.535953045E0,-1.092052937E0
9.646828381E1,2.303576708E0,-5.534002781E0,-1.370002747E0
9.647078651E1,2.052626610E0,-5.463953495E0,-1.700002909E0
9.647328928E1,2.048852205E0,-5.548371315E0,-2.297241926E0
9.647579183E1,1.980714560E0,-5.454414845E0,-2.871265650E0
9.647829460E1,2.022663832E0,-5.377964973E0,-3.551976204E0
9.648079729E1,2.214951515E0,-5.274665833E0,-4.402201653E0
9.648330006E1,2.428887606E0,-5.192902088E0,-5.185415745E0
9.648580283E1,2.742582083E0,-5.195955753E0,-6.160304546E0
9.648830537E1,3.037263632E0,-5.105299473E0,-7.145459175E0
9.649080814E1,3.353018999E0,-5.048883915E0,-7.998049259E0
9.649331093E1,3.646619320E0,-4.935760498E0,-8.829803467E0
9.649581362E1,4.103669167E0,-4.928709984E0,-9.670703888E0
9.649831639E1,4.563569069E0,-4.968760490E0,-1.020470428E1
9.650081893E1,4.905569077E0,-4.983759880E0,-1.033370399E1
9.650332170E1,5.217569351E0,-5.031760216E0,-1.022375488E1
9.650582439E1,5.535569191E0,-5.150710106E0,-9.847703934E0
9.650832716E1,5.860619068E0,-5.153710365E0,-9.085704803E0
9.651082970E1,5.951669216E0,-5.117710114E0,-8.144754410E0
9.651333247E1,5.960669518E0,-5.028759956E0,-7.064754009E0
9.651583516E1,6.084924221E0,-5.047156811E0,-6.132439613E0
9.651833794E1,6.206954956E0,-4.955453396E0,-5.060981750E0
9.652084048E1,6.373641014E0,-4.971274376E0,-3.967622280E0
9.652334325E1,6.618016720E0,-5.087953568E0,-3.005810738E0
9.652584593E1,6.678989887E0,-5.177645206E0,-2.164586544E0
9.652834869E1,6.679448605E0,-5.202882767E0,-1.568435431E0
9.653085124E1,6.784423828E0,-5.302790165E0,-1.071779013E0
9.653335401E1,6.777436256E0,-5.408690929E0,-6.786792278E-1
9.653585670E1,6.825436115E0,-5.655590534E0,-5.537292957E-1
9.653835947E1,6.986536026E0,-5.865590572E0,-5.727794170E-1
9.654086201E1,6.933436394E0,-6.074690342E0,-8.727793694E-1
9.654336478E1,6.931486130E0,-6.277640820E0,-1.389679432E0
9.654586755E1,6.921436310E0,-6.498590946E0,-2.040679455E0
9.654837024E1,6.931486130E0,-6.644690990E0,-2.950729370E0
9.655087301E1,6.758536339E0,-6.641690731E0,-4.021729469E0
9.655337555E1,6.473683357E0,-6.672030926E0,-5.015740395E0
9.655587832E1,6.293372631E0,-6.778055191E0,-5.968464375E0
9.655838101E1,6.170493603E0,-6.833524704E0,-6.994889259E0
9.656088377E1,6.003171444E0,-6.919239998E0,-7.996505260E0
9.656338631E1,5.850628853E0,-6.952138424E0,-8.958053589E0
9.656588909E1,5.752594471E0,-7.011775494E0,-9.874195099E0
9.656839178E1,5.724156857E0,-7.085080624E0,-1.063644791E1
9.657089456E1,5.675781727E0,-7.100187778E0,-1.133946037E1
9.657339733E1,5.613681793E0,-7.150137424E0,-1.206951141E1
9.657589987E1,5.514681816E0,-7.222137928E0,-1.276941109E1
9.657840264E1,5.390781403E0,-7.255137920E0,-1.324851131E1
9.658090533E1,5.330781460E0,-7.272087574E0,-1.367451096E1
9.658340810E1,5.237781525E0,-7.246138096E0,-1.399551105E1
9.658591064E1,5.088681698E0,-7.193187237E0,-1.428051090E1
9.658841333E1,4.755681515E0,-7.205187321E0,-1.451751137E1
9.659091610E1,4.559741974E0,-7.051741600E0,-1.438601494E1
9.659341887E1,4.520521164E0,-7.054890156E0,-1.442968464E1
9.659592139E1,4.361217499E0,-7.123290062E0,-1.450669289E1
9.659842416E1,4.447845936E0,-7.284461498E0,-1.426193333E1
9.660092684E1,4.608048439E0,-7.405429840E0,-1.359129047E1
9.660342961E1,4.700852871E0,-7.549189568E0,-1.252472305E1
9.660593216E1,4.557862282E0,-7.579741478E0,-1.142464256E1
9.660843493E1,4.400734425E0,-7.550268650E0,-1.017827702E1
9.661093761E1,4.184747696E0,-7.219900131E0,-8.409534454E0
9.661344038E1,4.085747719E0,-7.315899849E0,-7.137533665E0
9.661594292E1,3.812747478E0,-7.415949821E0,-5.981483459E0
9.661844569E1,3.331697464E0,-7.379949570E0,-5.049533844E0
9.662094838E1,2.969747305E0,-7.418950081E0,-4.500533581E0
9.662345115E1,2.806697369E0,-7.367949486E0,-4.311533451E0
9.662595392E1,2.636747360E0,-7.336899757E0,-3.751433611E0
9.662845646E1,2.555747509E0,-7.343950272E0,-3.188483477E0
9.663095923E1,2.367025137E0,-7.276800156E0,-2.807276011E0
9.663346192E1,2.514953852E0,-7.147053242E0,-2.445181847E0
9.663596446E1,2.795387030E0,-6.989908218E0,-2.187672138E0
9.663846723E1,2.879023552E0,-6.680957794E0,-1.569841385E0
9.664096992E1,3.030075073E0,-6.419518471E0,-7.100253105E-1
9.664347268E1,3.179567337E0,-6.339030266E0,1.506621838E-1
9.664597546E1,3.303329468E0,-6.209514618E0,3.520748615E-1
9.664847800E1,3.678423882E0,-6.127764702E0,3.700623512E-1
9.665098074E1,3.958791733E0,-6.241078377E0,9.333956242E-1
9.665348343E1,3.364791870E0,-6.315028191E0,3.067445517E0
9.665598620E1,2.607891798E0,-6.480028152E0,4.451496124E0
9.665848874E1,2.461791754E0,-6.540027618E0,4.813446045E0
9.666099151E1,2.452791691E0,-6.459028244E0,4.887395859E0
9.666349420E1,2.078841686E0,-6.733978271E0,5.742396355E0
9.666599697E1,1.783791542E0,-6.973978043E0,6.822396278E0
9.666849951E1,1.290891647E0,-7.117077827E0,7.457495689E0
9.667100228E1,-7.058620453E-3,-7.044599533E0,8.810970306E0
9.667350496E1,-9.014768600E-1,-7.380750656E0,9.514914513E0
9.667600773E1,-1.810882568E0,-7.758494377E0,1.043211555E1
9.667851051E1,-2.939749718E0,-8.284675598E0,1.135300159E1
9.668101305E1,-4.443650246E0,-8.634843826E0,1.206352234E1
9.668351574E1,-5.849515915E0,-9.198402405E0,1.288448429E1
9.668601851E1,-6.811134338E0,-9.544923782E0,1.341881561E1
9.668852106E1,-7.367915154E0,-9.919447899E0,1.284615707E1
9.669102381E1,-8.245824814E0,-1.027501583E1,1.211631393E1
9.669352658E1,-8.836824417E0,-1.042606640E1,1.189326286E1
9.669602928E1,-9.241824150E0,-1.035406590E1,1.184526253E1
9.669853204E1,-9.991824150E0,-1.015306568E1,1.158636284E1
9.670103458E1,-1.045382500E1,-9.925065041E0,1.154631233E1
9.670353735E1,-1.057592487E1,-9.741015434E0,1.118226242E1
9.670604005E1,-1.142582417E1,-9.472065926E0,1.069326210E1
9.670854281E1,-1.230287552E1,-8.946015358E0,1.018536377E1
9.671104535E1,-1.333409214E1,-8.097085953E0,9.857759476E0
9.671354812E1,-1.383920479E1,-7.151429176E0,8.734163284E0
9.671605088E1,-1.472796631E1,-6.228361130E0,8.029802322E0
9.671855360E1,-1.527376747E1,-5.030209541E0,6.975109577E0
9.672105637E1,-1.549804592E1,-3.839465141E0,5.298920155E0
9.672355891E1,-1.564558125E1,-3.010926247E0,2.954080105E0
9.672606167E1,-1.526811314E1,-1.920405388E0,-1.163150966E-1
9.672856436E1,-1.450039673E1,-9.457492828E-1,-4.567029953E0
9.673106713E1,-1.298629570E1,-2.276992798E-1,-1.215898037E1
9.673356967E1,-1.033039570E1,3.663015366E-1,-2.220598030E1
9.673607244E1,-8.823346138E0,8.962507248E-1,-2.138007927E1
9.673857513E1,-8.191395760E0,1.389301300E0,-1.786108017E1
9.674107790E1,-8.000295639E0,1.801351070E0,-1.620403099E1
9.674358044E1,-8.179395676E0,2.146351337E0,-1.361698055E1
9.674608321E1,-8.028346062E0,2.536351204E0,-1.126108074E1
9.674858590E1,-7.779086590E0,2.933042526E0,-9.546531677E0
9.675108867E1,-7.527719498E0,3.295163155E0,-7.782367706E0
9.675359123E1,-7.627692223E0,3.799332142E0,-5.825598240E0
9.675609400E1,-7.553618431E0,4.245548725E0,-4.055912018E0
9.675859669E1,-7.309858322E0,4.608128071E0,-2.261637449E0
9.676109946E1,-6.798130989E0,4.603127003E0,-7.011640072E-1
9.676360199E1,-5.968235493E0,4.679488182E0,5.182778239E-1
9.676610476E1,-5.303286076E0,4.696438313E0,1.850277901E0
9.676860753E1,-4.371185780E0,4.737538338E0,2.860377789E0
9.677111022E1,-3.336185455E0,4.730488300E0,3.442378044E0
9.677361299E1,-2.409185410E0,4.694488049E0,4.058278084E0
9.677611553E1,-1.701185226E0,4.552438259E0,4.549378395E0
9.677861829E1,-1.193285465E0,4.528438091E0,4.992328167E0
