"Time (s)","Magnetic field x (µT)","Magnetic field y (µT)","Magnetic field z (µT)"
8.172893385E0,3.975000143E0,1.762500048E0,-3.116250038E1
8.192894893E0,6.881250381E0,3.562500179E-1,-3.193125153E1
8.212891978E0,6.262500286E0,4.500000179E-1,-3.033750153E1
8.232897090E0,5.475000381E0,-7.500000000E-1,-2.760000038E1
8.252896726E0,5.756250381E0,-7.312500477E-1,-2.658750153E1
8.272892139E0,7.106250286E0,-6.375000477E-1,-3.393750000E1
8.292895618E0,6.075000286E0,-1.481250048E0,-3.262500000E1
8.312894069E0,7.575000286E0,-1.650000095E0,-3.481875229E1
8.332888843E0,8.081250191E0,-1.087500095E0,-3.493125153E1
8.352892059E0,7.612500191E0,-4.500000179E-1,-3.483750153E1
8.372890780E0,8.100000381E0,4.687500298E-1,-3.384375000E1
8.392885627E0,7.987500191E0,6.562500000E-1,-3.324375153E1
8.412888531E0,7.950000286E0,2.025000095E0,-3.376875305E1
8.432887531E0,7.668750286E0,6.075000286E0,-3.373125076E1
8.452893925E0,6.918750286E0,8.456250191E0,-3.245625305E1
8.472894886E0,6.562500477E0,1.027500057E1,-3.258750153E1
8.492891517E0,6.918750286E0,1.333125019E1,-3.142500114E1
8.512895570E0,8.062500000E0,1.355625057E1,-3.061875153E1
8.532894809E0,8.306250572E0,1.466250038E1,-3.084375191E1
8.552890008E0,8.212500572E0,1.464375019E1,-3.153750038E1
8.572893268E0,8.381250381E0,1.475625038E1,-3.033750153E1
8.592891858E0,8.118750572E0,1.584375095E1,-2.994375038E1
8.612885336E0,6.862500191E0,1.711875153E1,-2.896875191E1
8.632887617E0,5.925000191E0,1.781250000E1,-3.007500076E1
8.652885804E0,3.862500191E0,1.758750153E1,-3.018750191E1
8.672880188E0,3.281250238E0,1.895625114E1,-2.889375114E1
8.692883122E0,2.718750000E0,1.921875000E1,-2.880000114E1
8.712881903E0,1.331250072E0,2.021250153E1,-2.750625038E1
8.732888128E0,1.706250072E0,2.085000038E1,-2.973750114E1
8.752888615E0,1.500000000E0,2.028750038E1,-3.003750038E1
8.772885490E0,1.312500000E0,2.028750038E1,-3.063750076E1
8.792890288E0,6.187500358E-1,1.972500038E1,-2.992500114E1
8.812889563E0,-2.625000179E-1,1.886250114E1,-3.082500076E1
8.832885600E0,-1.537500024E0,1.893750000E1,-3.091875076E1
8.852890484E0,-2.400000095E0,1.891875076E1,-3.133125114E1
8.872889661E0,-3.225000143E0,1.779375076E1,-3.061875153E1
8.892884916E0,-3.712500095E0,1.741875076E1,-3.069375038E1
8.912886614E0,-2.718750000E0,1.751250076E1,-3.140625191E1
8.932884659E0,-2.925000191E0,1.732500076E1,-3.129375076E1
8.952890298E0,-6.562500000E-1,1.803750038E1,-3.131250191E1
8.972890622E0,-1.031250000E0,1.856250000E1,-3.131250191E1
8.992888966E0,1.687500030E-1,1.666875076E1,-3.148125076E1
9.012894583E0,3.112500191E0,1.580625057E1,-3.288750076E1
9.032894232E0,5.943750381E0,1.569375038E1,-3.307500076E1
9.052890252E0,8.400000572E0,1.280625057E1,-3.292500305E1
9.072894055E0,8.981250763E0,1.273125076E1,-3.292500305E1
9.092893104E0,8.793750763E0,1.263750076E1,-3.361875153E1
9.112886839E0,7.425000191E0,1.231875038E1,-3.391875076E1
9.132890031E0,5.081250191E0,1.143750000E1,-3.491250229E1
9.152889201E0,3.806250095E0,1.001250076E1,-3.551250076E1
9.172883735E0,2.756250143E0,6.956250191E0,-3.596250153E1
9.192887377E0,3.187500238E0,5.043750286E0,-3.583125305E1
9.212885162E0,6.187500477E0,2.981250048E0,-3.630000305E1
9.232891769E0,8.887500763E0,2.137500048E0,-3.628125000E1
9.252892759E0,1.036875057E1,3.375000060E-1,-3.525000000E1
9.272889547E0,1.029375076E1,2.437500060E-1,-3.624375153E1
9.292894121E0,1.008750057E1,2.437500060E-1,-3.564375305E1
9.312892508E0,1.078125000E1,-1.875000075E-2,-3.665625000E1
9.332887589E0,1.046250057E1,-3.937500119E-1,-3.594375229E1
9.352891621E0,1.010625076E1,-2.512500048E0,-3.560625076E1
9.372890622E0,1.081875038E1,-1.668750048E0,-3.571875000E1
9.392885523E0,1.070625019E1,-2.868750095E0,-3.590625000E1
9.412888046E0,1.081875038E1,-2.306250095E0,-3.622500229E1
9.432886999E0,1.072500038E1,-1.575000048E0,-3.592500305E1
9.452893313E0,1.166250038E1,-4.687500298E-1,-3.663750076E1
9.472893853E0,1.078125000E1,7.125000358E-1,-3.566250229E1
9.492890439E0,1.027500057E1,3.281250238E0,-3.570000076E1
9.512894120E0,9.600000381E0,8.137500763E0,-3.526875305E1
9.532893808E0,8.587500572E0,1.051875019E1,-3.500625229E1
9.552888964E0,8.043750763E0,1.363125038E1,-3.333750153E1
9.572892610E0,8.925000191E0,1.550625038E1,-3.174375153E1
9.592891783E0,8.662500381E0,1.659375000E1,-3.206250000E1
9.612885822E0,6.937500477E0,1.691250038E1,-3.217500305E1
9.632889617E0,7.050000191E0,1.792500114E1,-3.230625153E1
9.652888912E0,6.656250477E0,1.876875114E1,-3.090000153E1
9.672883862E0,6.075000286E0,1.882500076E1,-3.090000153E1
9.692886985E0,4.950000286E0,2.064375114E1,-3.133125114E1
9.712884883E0,2.681250095E0,2.068125153E1,-3.013125038E1
9.732891510E0,1.931250095E0,2.242500114E1,-2.996250153E1
9.752892730E0,1.068750024E0,2.323125076E1,-2.936250114E1
9.772889772E0,-5.062500238E-1,2.246250153E1,-2.915625191E1
9.792894082E0,-1.575000048E0,2.326875114E1,-2.827500153E1
9.812892271E0,-1.256250024E0,2.345625114E1,-2.917500114E1
9.832887921E0,-9.562500119E-1,2.308125114E1,-3.018750191E1
9.852892083E0,-1.087500095E0,2.206875038E1,-2.945625114E1
9.872890449E0,-2.156250000E0,2.223750114E1,-2.966250038E1
9.892885587E0,-3.675000191E0,2.146875000E1,-2.793750191E1
9.912888001E0,-4.087500095E0,2.291250038E1,-3.018750191E1
9.932886983E0,-5.531250000E0,2.298750114E1,-3.007500076E1
9.952893427E0,-5.437500000E0,2.353125000E1,-2.958750153E1
9.972894465E0,-5.268750191E0,2.317500114E1,-2.898750114E1
9.992890945E0,-5.681250095E0,2.353125000E1,-2.767500114E1
1.001289437E1,-5.662500381E0,2.278125000E1,-2.908125114E1
1.003289374E1,-5.418750286E0,2.169375038E1,-2.866875076E1
1.005288932E1,-3.693750143E0,2.201250076E1,-3.046875191E1
1.007289318E1,-9.187500477E-1,2.023125076E1,-3.084375191E1
1.009289203E1,1.875000075E-2,1.951875114E1,-2.981250191E1
1.011288608E1,4.143750191E0,1.951875114E1,-3.121875191E1
1.013288955E1,4.818750381E0,1.824375153E1,-3.251250076E1
1.015288853E1,4.725000381E0,1.668750000E1,-2.996250153E1
1.017288370E1,4.650000095E0,1.687500000E1,-3.088125038E1
1.019288741E1,3.525000095E0,1.646250153E1,-3.298125076E1
1.021288524E1,6.937500238E-1,1.483125019E1,-3.065625191E1
1.023289169E1,-1.687500030E-1,1.325625038E1,-3.285000229E1
1.025289295E1,-4.687500298E-1,9.281250000E0,-3.288750076E1
1.027288965E1,7.312500477E-1,9.037500381E0,-3.478125000E1
1.029289402E1,5.043750286E0,6.937500477E0,-3.405000305E1
1.031289304E1,6.393750191E0,6.037500381E0,-3.414375305E1
1.033288861E1,7.218750477E0,5.962500095E0,-3.543750000E1
1.035289265E1,6.825000286E0,5.118750095E0,-3.673125076E1
1.037289153E1,6.618750095E0,3.468750238E0,-3.399375153E1
1.039288635E1,9.375000000E0,4.068750381E0,-3.843750000E1
1.041288932E1,9.243750572E0,3.243750095E0,-3.761250305E1
1.043288810E1,9.112500191E0,2.418750048E0,-3.740625000E1
1.045289436E1,9.637500763E0,2.606250048E0,-3.819375229E1
1.047289478E1,9.656250000E0,2.793750048E0,-3.920625305E1
1.049289136E1,9.356250763E0,2.606250048E0,-3.478125000E1
1.051288415E1,1.149375057E1,4.406250000E0,-3.652500153E1
1.053288603E1,1.205625057E1,6.618750095E0,-3.714375305E1
1.055288336E1,1.162500000E1,9.731250763E0,-3.699375153E1
1.057288846E1,1.055625057E1,1.258125019E1,-3.341250229E1
1.059288902E1,8.343750000E0,1.758750153E1,-3.330000305E1
1.061288522E1,8.456250191E0,2.118750000E1,-3.425625229E1
1.063288972E1,8.437500000E0,2.392500114E1,-3.480000305E1
1.065288900E1,9.731250763E0,2.533125114E1,-3.481875229E1
1.067289577E1,9.300000191E0,2.514375114E1,-3.682500076E1
1.069289689E1,7.650000095E0,2.499375153E1,-3.753750229E1
1.071289341E1,7.912500381E0,2.739375114E1,-3.746250153E1
1.073289768E1,6.806250095E0,2.803125191E1,-3.556875229E1
1.075289715E1,6.243750095E0,2.874375153E1,-3.618750000E1
1.077289211E1,4.762500286E0,3.082500076E1,-3.652500153E1
1.079289530E1,2.493750095E0,3.105000114E1,-3.571875000E1
1.081289360E1,1.856250048E0,3.241875076E1,-3.573750305E1
1.083288688E1,1.068750024E0,3.268125153E1,-3.523125076E1
1.085288878E1,-4.125000238E-1,3.236250305E1,-3.463125229E1
1.087288668E1,-1.087500095E0,3.234375000E1,-3.483750153E1
1.089289218E1,-1.050000072E0,3.290625000E1,-3.586875153E1
1.091289269E1,-7.875000238E-1,3.226875305E1,-3.564375305E1
1.093289255E1,-3.937500119E-1,3.172500038E1,-3.564375305E1
1.095288447E1,-1.368750095E0,3.262500000E1,-3.545625305E1
1.097288570E1,-3.843750238E0,3.118125153E1,-3.513750076E1
1.099288711E1,-3.618750095E0,3.080625153E1,-3.703125000E1
1.101289546E1,-4.706250191E0,3.078750038E1,-3.592500305E1
1.103289396E1,-4.537500381E0,2.949375153E1,-3.682500076E1
1.105288800E1,-4.743750095E0,2.893125153E1,-3.671250153E1
1.107289407E1,-2.587500095E0,2.870625114E1,-3.770625305E1
1.109289232E1,-2.268750191E0,2.872500038E1,-3.811875153E1
1.111288716E1,-5.062500238E-1,2.821875191E1,-3.890625000E1
1.113289110E1,5.437500477E-1,2.795625114E1,-3.879375076E1
1.115288984E1,2.156250000E0,2.587500191E1,-3.916875076E1
1.117288404E1,5.062500000E0,2.484375191E1,-4.005000305E1
1.119288756E1,9.543750763E0,2.383125114E1,-4.072500229E1
1.121288451E1,1.027500057E1,2.193750000E1,-3.999375153E1
1.123289007E1,1.145625019E1,2.186250114E1,-4.070625305E1
1.125289143E1,1.102500057E1,2.092500114E1,-4.038750076E1
1.127288832E1,8.662500381E0,1.931250000E1,-4.087500000E1
1.129289292E1,7.125000477E0,1.918125153E1,-4.228125000E1
1.131289161E1,7.125000477E0,1.833750153E1,-4.336875153E1
1.133288730E1,7.518750191E0,1.430625057E1,-4.351875305E1
1.135289139E1,8.493750572E0,1.265625095E1,-4.498125076E1
1.137289041E1,9.243750572E0,9.731250763E0,-4.706250000E1
1.139288602E1,1.025625038E1,7.275000095E0,-4.691250229E1
1.141288825E1,1.224375057E1,4.837500095E0,-4.749375153E1
1.143288719E1,1.288125038E1,4.012500286E0,-4.676250076E1
1.145289365E1,1.276875019E1,2.550000191E0,-4.704375076E1
1.147289468E1,1.310625076E1,9.000000358E-1,-4.723125076E1
1.149289089E1,1.261875057E1,6.187500358E-1,-4.702500153E1
1.151289443E1,1.327500057E1,7.500000298E-2,-4.700625229E1
1.153289408E1,1.473750019E1,-8.812500238E-1,-4.749375153E1
1.155288982E1,1.366875076E1,-3.750000000E-1,-4.730625153E1
1.157289328E1,1.445625019E1,-2.625000179E-1,-4.730625153E1
1.159289215E1,1.470000076E1,2.231250048E0,-4.693125153E1
1.161288626E1,1.483125019E1,3.618750095E0,-4.715625000E1
1.163288988E1,1.383750057E1,6.525000095E0,-4.670625305E1
1.165288885E1,1.265625095E1,9.637500763E0,-4.726875305E1
1.167288377E1,1.051875019E1,1.436250019E1,-4.642500305E1
1.169288731E1,9.393750191E0,1.672500038E1,-4.576875305E1
1.171288508E1,1.117500019E1,2.028750038E1,-4.348125076E1
1.173289182E1,1.149375057E1,2.083125114E1,-4.389375305E1
1.175289269E1,9.731250763E0,2.079375076E1,-4.329375076E1
1.177288937E1,9.825000763E0,2.135625076E1,-4.291875076E1
1.179289378E1,1.055625057E1,2.413125038E1,-4.194375229E1
1.181289223E1,9.600000381E0,2.493750191E1,-4.175625229E1
1.183288800E1,7.331250191E0,2.591250038E1,-3.995625305E1
1.185289179E1,5.043750286E0,2.750625038E1,-3.988125229E1
1.187289067E1,4.143750191E0,2.767500114E1,-3.847500229E1
1.189288597E1,2.381250143E0,2.836875153E1,-3.819375229E1
1.191288838E1,1.743750095E0,2.973750114E1,-3.791250229E1
1.193288705E1,7.125000358E-1,2.861250114E1,-3.759375000E1
1.195289381E1,-3.562500179E-1,2.896875191E1,-3.660000229E1
1.197289453E1,-3.375000060E-1,2.885625076E1,-3.761250305E1
1.199289109E1,-3.375000060E-1,2.840625191E1,-3.759375000E1
1.201289441E1,-1.950000048E0,2.707500076E1,-3.718125153E1
1.203289414E1,-2.512500048E0,2.853750038E1,-3.639375305E1
1.205288969E1,-4.106250286E0,2.720625114E1,-3.637500000E1
1.207289339E1,-5.025000095E0,2.608125114E1,-3.616875076E1
1.209289209E1,-5.568750381E0,2.773125076E1,-3.618750000E1
1.211288608E1,-5.643750191E0,2.745000076E1,-3.699375153E1
1.213288978E1,-5.793750286E0,2.596875191E1,-3.686250305E1
1.215288880E1,-4.143750191E0,2.565000153E1,-3.686250305E1
1.217288398E1,-3.543750048E0,2.574375153E1,-3.746250153E1
1.219288761E1,-1.575000048E0,2.634375191E1,-3.736875153E1
1.221288528E1,-6.937500238E-1,2.563125038E1,-3.845625305E1
1.223289158E1,1.987500072E0,2.358750153E1,-3.862500000E1
1.225289272E1,4.406250000E0,2.253750038E1,-3.941250229E1
1.227288919E1,8.587500572E0,2.115000153E1,-4.008750153E1
1.229289382E1,9.431250572E0,1.951875114E1,-4.057500076E1
1.231289249E1,8.718750000E0,1.839375114E1,-4.025625229E1
1.233288804E1,8.662500381E0,1.950000000E1,-4.057500076E1
1.235289173E1,6.431250095E0,1.668750000E1,-4.083750153E1
1.237289059E1,6.637500286E0,1.511250019E1,-4.211250305E1
1.239288576E1,5.418750286E0,1.241250038E1,-4.329375076E1
1.241288819E1,5.737500191E0,9.393750191E0,-4.323750305E1
1.243288694E1,7.931250095E0,7.875000477E0,-4.342500305E1
1.245289352E1,1.031250000E1,4.706250191E0,-4.406250000E1
1.247289456E1,1.260000038E1,3.656250238E0,-4.333125305E1
1.249289102E1,1.248750019E1,3.300000191E0,-4.252500153E1
1.251289420E1,1.295625019E1,2.662500143E0,-4.293750000E1
1.253289398E1,1.308750057E1,8.250000477E-1,-4.188750076E1
1.255288951E1,1.166250038E1,-1.593750119E0,-4.246875000E1
1.257289303E1,1.186875057E1,-1.481250048E0,-4.256250000E1
1.259289231E1,1.243125057E1,-1.931250095E0,-4.235625076E1
1.261288726E1,1.282500076E1,-1.743750095E0,-4.205625153E1
1.263289060E1,1.321875095E1,-1.556250095E0,-4.175625229E1
1.265288952E1,1.269375038E1,-1.837500095E0,-4.095000076E1
1.267288436E1,1.323750019E1,-3.562500179E-1,-4.136250305E1
1.269288749E1,1.428750038E1,2.418750048E0,-4.190625000E1
1.271288636E1,1.318125057E1,5.812500000E0,-4.076250076E1
1.273289257E1,1.269375038E1,9.375000000E0,-4.132500076E1
1.275289350E1,1.164375019E1,1.404375076E1,-4.087500000E1
1.277288994E1,1.158750057E1,1.635000038E1,-4.031250000E1
1.279289417E1,1.353750038E1,1.880625153E1,-3.733125305E1
1.281289316E1,1.336875057E1,1.878750038E1,-3.832500076E1
1.283288854E1,1.258125019E1,1.942500114E1,-3.783750153E1
1.285289218E1,1.192500019E1,2.096250153E1,-3.695625305E1
1.287289074E1,1.160625076E1,2.343750000E1,-3.740625000E1
1.289288550E1,1.100625038E1,2.379375076E1,-3.650625229E1
1.291288909E1,8.793750763E0,2.512500191E1,-3.631875229E1
1.293288804E1,7.331250191E0,2.565000153E1,-3.603750229E1
1.295288343E1,5.268750191E0,2.495625114E1,-3.521250153E1
1.297288658E1,4.087500095E0,2.548125076E1,-3.502500153E1
1.299288526E1,3.356250048E0,2.656875038E1,-3.534375000E1
1.301289130E1,1.668750048E0,2.615625191E1,-3.444375229E1
1.303289206E1,1.687500119E0,2.587500191E1,-3.594375229E1
1.305288840E1,1.687500119E0,2.587500191E1,-3.555000305E1
1.307289265E1,8.062500358E-1,2.576250076E1,-3.594375229E1
1.309289060E1,5.250000358E-1,2.613750076E1,-3.635625076E1
1.311288529E1,-7.125000358E-1,2.553750038E1,-3.714375305E1
1.313288852E1,-2.437500000E0,2.413125038E1,-3.633750153E1
1.315288782E1,-2.137500048E0,2.413125038E1,-3.652500153E1
1.317288165E1,-3.318750143E0,2.326875114E1,-3.753750229E1
1.319288412E1,-3.412500143E0,2.253750038E1,-3.821250153E1
1.321288478E1,-1.462500095E0,2.238750076E1,-3.770625305E1
1.323289273E1,-5.625000000E-1,2.278125000E1,-3.862500000E1
1.325289250E1,-2.437500060E-1,2.141250038E1,-3.678750229E1
1.327288800E1,1.481250048E0,2.328750038E1,-3.802500153E1
1.329289225E1,3.806250095E0,2.169375038E1,-3.909375000E1
1.331289133E1,6.956250191E0,2.011875153E1,-3.826875305E1
1.333288566E1,8.212500572E0,1.912500000E1,-3.855000305E1
1.335288907E1,9.862500191E0,1.796250153E1,-3.963750076E1
1.337288715E1,9.562500000E0,1.796250153E1,-3.924375153E1
1.339289322E1,9.018750191E0,1.848750114E1,-4.025625229E1
1.341289326E1,8.343750000E0,1.736250114E1,-4.194375229E1
1.343288940E1,4.537500381E0,1.359375095E1,-4.170000076E1
1.345289356E1,2.700000048E0,1.061250019E1,-4.196250153E1
1.347289366E1,2.962500095E0,6.825000286E0,-4.441875076E1
1.349289022E1,5.456250191E0,5.325000286E0,-4.419375229E1
1.351289361E1,9.262500763E0,2.756250143E0,-4.353750229E1
1.353289356E1,9.712500572E0,1.387500048E0,-4.372500229E1
1.355288929E1,9.187500000E0,-9.375000000E-2,-4.318125153E1
1.357289290E1,9.900000572E0,1.875000075E-2,-4.430625153E1
1.359289181E1,9.506250381E0,-7.312500477E-1,-4.458750153E1
1.361288574E1,9.112500191E0,-2.662500143E0,-4.336875153E1
1.363288966E1,9.131250381E0,-3.318750143E0,-4.415625000E1
1.365288876E1,9.712500572E0,-3.206250191E0,-4.456875229E1
1.367288368E1,9.506250381E0,-2.737500191E0,-4.284375000E1
1.369288730E1,1.012500000E1,-2.175000191E0,-4.355625153E1
1.371288511E1,1.023750019E1,-1.443750024E0,-4.387500000E1
1.373289192E1,1.023750019E1,-5.250000358E-1,-4.258125305E1
1.375289291E1,9.393750191E0,1.012500048E0,-4.231875229E1
1.377288947E1,9.168750763E0,6.806250095E0,-4.278750229E1
1.379289364E1,8.156250000E0,9.993750572E0,-4.224375153E1
1.381289220E1,7.837500095E0,1.385625076E1,-4.059375000E1
1.383288791E1,1.027500057E1,1.614375114E1,-3.870000076E1
1.385289161E1,1.078125000E1,1.651875114E1,-3.881250000E1
1.387289044E1,9.956250191E0,1.760625076E1,-4.023750305E1
1.389288573E1,8.662500381E0,1.747500038E1,-3.892500305E1
1.391288814E1,9.900000572E0,1.798125076E1,-3.712500000E1
1.393288728E1,9.525000572E0,1.916250038E1,-3.643125153E1
1.395289425E1,7.818750381E0,2.060625076E1,-3.706875229E1
1.397289499E1,6.862500191E0,2.158125114E1,-3.718125153E1
1.399289166E1,6.018750191E0,2.313750076E1,-3.660000229E1
1.401289485E1,5.043750286E0,2.385000038E1,-3.571875000E1
1.403289405E1,3.618750095E0,2.272500038E1,-3.438750076E1
1.405288974E1,3.450000048E0,2.371875000E1,-3.429375076E1
1.407289333E1,2.981250048E0,2.499375153E1,-3.431250000E1
1.409289232E1,2.812500000E0,2.471250153E1,-3.511875153E1
1.411288607E1,2.887500048E0,2.343750000E1,-3.551250076E1
1.413288966E1,2.493750095E0,2.259375000E1,-3.660000229E1
1.415288717E1,1.406250000E0,2.201250076E1,-3.609375000E1
1.417288261E1,1.312500000E0,2.210625076E1,-3.669375229E1
1.419288655E1,1.143750072E0,2.300625038E1,-3.680625153E1
1.421288480E1,-5.437500477E-1,2.233125114E1,-3.590625000E1
1.423289155E1,-1.050000072E0,2.176875114E1,-3.549375153E1
1.425289272E1,3.375000060E-1,2.197500038E1,-3.650625229E1
1.427288956E1,1.125000045E-1,2.197500038E1,-3.549375153E1
1.429289426E1,2.212500095E0,2.323125076E1,-3.601875305E1
1.431289261E1,3.656250238E0,2.289375114E1,-3.579375076E1
1.433288815E1,6.037500381E0,2.056875038E1,-3.586875153E1
1.435289209E1,8.362500191E0,1.978125000E1,-3.594375229E1
1.437289057E1,1.138125038E1,1.884375000E1,-3.682500076E1
1.439288583E1,1.177500057E1,1.792500114E1,-3.802500153E1
1.441288821E1,1.143750000E1,1.728750038E1,-3.701250076E1
1.443288693E1,1.096875000E1,1.597500038E1,-3.900000000E1
1.445289355E1,1.025625038E1,1.438125038E1,-3.958125305E1
1.447289436E1,6.693750381E0,1.051875019E1,-4.164375305E1
1.449289100E1,6.431250095E0,7.200000286E0,-4.280625153E1
1.451289433E1,9.937500000E0,4.162500381E0,-4.123125076E1
1.453289386E1,1.260000038E1,2.475000143E0,-4.021875000E1
1.455288966E1,1.575000095E1,2.006250143E0,-4.200000000E1
1.457289336E1,1.468125057E1,2.531250000E0,-4.171875000E1
1.459289236E1,1.426875019E1,1.125000000E0,-4.220625305E1
1.461288620E1,1.395000076E1,8.437500596E-1,-4.168125153E1
1.463288990E1,1.458750057E1,-1.612500072E0,-4.185000229E1
1.465288896E1,1.503750038E1,-1.593750119E0,-4.053750229E1
1.467288369E1,1.447500038E1,-2.437500000E0,-4.284375000E1
1.469288742E1,1.423125076E1,-3.825000048E0,-4.181250000E1
1.471288511E1,1.552500057E1,-2.868750095E0,-4.213125229E1
1.473289132E1,1.659375000E1,-2.568750143E0,-4.183125305E1
1.475289243E1,1.608750153E1,-4.068750381E0,-4.261875153E1
1.477288890E1,1.623750114E1,-2.306250095E0,-4.224375153E1
1.479289357E1,1.696875000E1,-3.562500179E-1,-4.226250076E1
1.481289305E1,1.672500038E1,1.931250095E0,-4.220625305E1
1.483288878E1,1.552500057E1,4.931250095E0,-4.143750000E1
1.485289258E1,1.526250076E1,1.055625057E1,-4.081875229E1
1.487289137E1,1.492500019E1,1.329375076E1,-4.046250153E1
1.489288654E1,1.590000057E1,1.563750076E1,-3.787500000E1
1.491288921E1,1.721250153E1,1.695000076E1,-3.789375305E1
1.493288791E1,1.582500076E1,1.663125038E1,-3.789375305E1
1.495289419E1,1.524375057E1,1.745625114E1,-3.710625076E1
1.497289484E1,1.531875038E1,1.995000076E1,-3.693750000E1
1.499289104E1,1.357500076E1,2.101875114E1,-3.645000076E1
1.501289522E1,1.203750038E1,2.227500153E1,-3.577500153E1
1.503289433E1,1.042500019E1,2.433750153E1,-3.549375153E1
1.505289007E1,1.025625038E1,2.563125038E1,-3.532500076E1
1.507289366E1,9.000000000E0,2.679375076E1,-3.483750153E1
1.509289258E1,7.837500095E0,2.722500038E1,-3.435000229E1
1.511288733E1,6.075000286E0,2.653125191E1,-3.474375153E1
1.513289042E1,6.056250095E0,2.626875114E1,-3.463125229E1
1.515288931E1,4.987500191E0,2.486250114E1,-3.583125305E1
1.517288403E1,5.250000000E0,2.385000038E1,-3.611250305E1
1.519288743E1,4.650000095E0,2.375625038E1,-3.560625076E1
1.521288579E1,2.906250000E0,2.398125076E1,-3.611250305E1
1.523289184E1,3.018750191E0,2.360625076E1,-3.671250153E1
1.525289136E1,1.556250095E0,2.431875038E1,-3.622500229E1
1.527288816E1,1.387500048E0,2.420625114E1,-3.703125000E1
1.529289110E1,5.250000358E-1,2.227500153E1,-3.600000000E1
1.531288953E1,8.250000477E-1,2.246250153E1,-3.609375000E1
1.533289559E1,1.612500072E0,2.283750153E1,-3.600000000E1
1.535289701E1,1.593750119E0,2.293125153E1,-3.500625229E1
1.537289305E1,2.681250095E0,2.315625000E1,-3.530625153E1
1.539289700E1,3.843750238E0,2.244375038E1,-3.609375000E1
1.541289627E1,6.356250286E0,2.075625038E1,-3.656250000E1
1.543289172E1,7.987500191E0,1.996875000E1,-3.665625000E1
1.545289494E1,9.543750763E0,1.963125038E1,-3.695625305E1
1.547289347E1,9.918750763E0,1.899375153E1,-3.682500076E1
1.549288814E1,8.231250763E0,1.811250114E1,-3.693750000E1
1.551289092E1,7.087500095E0,1.734375000E1,-3.802500153E1
1.553289053E1,5.362500191E0,1.436250019E1,-3.939375305E1
1.555288793E1,3.975000143E0,1.128750038E1,-4.115625000E1
1.557289052E1,4.312500000E0,9.356250763E0,-4.102500153E1
1.559288975E1,7.350000381E0,6.112500191E0,-4.138125229E1
1.561288352E1,9.543750763E0,4.893750191E0,-4.085625076E1
1.563288615E1,9.937500000E0,4.612500191E0,-4.095000076E1
